GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3070,sha1(md5($pass.$salt)),combinator,4554478241.0,4554478241.0,4554478241.0,4554478241.0,89.0,89.0,89.0,89.0,77.0,77.0,77.0,77.0,356.11,3378.07,1357.08,510.07,4.35,41.24,16.57,6.23,0.0,89.0,17.31,0.0,
NVIDIA GeForce RTX 3070,sha1(md5(md5($pass))),combinator,3798790879.0,3872314351.0,3838901835.57,3847111339.0,87.0,90.0,88.57,89.0,79.0,81.0,79.86,80.0,356.11,3378.07,2077.85,3378.07,4.35,41.24,25.36,41.24,0.0,90.0,45.94,59.0,
NVIDIA GeForce RTX 3070,sha1(sha1($pass)),combinator,3817910356.0,3817910356.0,3817910356.0,3817910356.0,91.0,91.0,91.0,91.0,76.0,76.0,76.0,76.0,356.11,3378.07,1296.65,510.07,4.35,41.24,15.83,6.23,0.0,90.0,25.0,0.0,
NVIDIA GeForce RTX 3070,sha1(sha1($pass).$salt),combinator,3192299533.0,3248922466.0,3221950080.22,3228760993.0,83.0,87.0,84.67,84.0,74.0,78.0,75.89,76.0,356.11,3378.07,1335.54,510.07,4.35,41.24,16.3,6.23,0.0,87.0,17.88,0.0,
NVIDIA GeForce RTX 3070,sha1(sha1($salt.$pass.$salt)),combinator,2595880375.0,2650141268.0,2620149950.58,2620982626.0,48.0,88.0,84.0,87.0,74.0,79.0,76.58,77.0,356.11,3378.07,1440.55,510.07,4.35,41.24,17.58,6.23,0.0,91.0,25.76,0.0,
NVIDIA GeForce RTX 3070,sha1(utf16le($pass)),combinator,3701327375.0,3941522358.0,3852932847.67,3893223737.5,73.0,75.0,74.0,74.0,71.0,72.0,71.67,72.0,356.11,3378.07,1717.31,510.07,4.35,41.24,20.96,6.23,0.0,87.0,34.67,0.0,
NVIDIA GeForce RTX 3070,sha1(utf16le($pass).$salt),combinator,2776882393.0,2838848314.0,2802845553.64,2796834604.0,94.0,96.0,95.55,96.0,70.0,76.0,73.64,74.0,356.18,3378.14,1980.53,3378.07,4.35,41.24,24.18,41.24,0.0,88.0,42.48,49.0,
NVIDIA GeForce RTX 3070,SHA1,combinator,7084964064.0,7084964064.0,7084964064.0,7084964064.0,94.0,94.0,94.0,94.0,73.0,73.0,73.0,73.0,325.27,3374.39,1183.71,494.56,3.97,41.19,14.45,6.04,0.0,99.0,22.33,0.0,
NVIDIA GeForce RTX 3070,SHA2-224,combinator,2976829411.0,3052536107.0,3007780068.67,3003202479.0,80.0,82.0,80.89,81.0,73.0,77.0,75.44,76.0,356.11,3378.07,1501.5,510.07,4.35,41.24,18.33,6.23,0.0,99.0,31.43,0.0,
NVIDIA GeForce RTX 3070,SHA2-256,combinator,2055025783.0,2164368502.0,2122795676.17,2145522792.0,57.0,58.0,57.83,58.0,72.0,75.0,73.67,74.0,356.11,3378.07,2127.03,3378.07,4.35,41.24,25.96,41.24,0.0,99.0,47.0,79.0,
NVIDIA GeForce RTX 3070,SHA2-384,combinator,1263507704.0,1284114860.0,1273853632.0,1275808554.0,84.0,89.0,87.92,88.0,73.0,79.0,76.31,76.0,356.11,3378.07,2240.39,3378.07,4.35,41.24,27.35,41.24,0.0,90.0,46.82,86.0,
NVIDIA GeForce RTX 3070,SHA2-512,combinator,1260125209.0,1278396359.0,1269591829.54,1271079151.0,87.0,88.0,87.85,88.0,77.0,82.0,79.77,80.0,356.11,3378.07,2198.26,3378.07,4.35,41.24,26.83,41.24,0.0,90.0,46.37,88.0,
NVIDIA GeForce RTX 3070,sha256($pass.$salt),combinator,1350265023.0,1790967328.0,1595151640.85,1596598194.0,47.0,71.0,54.0,51.0,73.0,79.0,75.62,75.0,356.11,3378.07,2255.96,3378.07,4.35,41.24,27.54,41.24,0.0,97.0,33.88,46.0,
NVIDIA GeForce RTX 3070,sha256($salt.$pass),combinator,3123739364.0,3185138496.0,3155258936.89,3162442161.0,46.0,85.0,80.67,85.0,75.0,80.0,78.0,78.0,356.11,3378.07,2111.12,3378.07,4.35,41.24,25.77,41.24,0.0,86.0,43.57,81.0,
NVIDIA GeForce RTX 3070,sha256($salt.$pass.$salt),combinator,2576945966.0,2581311809.0,2578825986.0,2578220183.0,88.0,88.0,88.0,88.0,75.0,75.0,75.0,75.0,356.11,3378.07,2218.59,3378.07,4.35,41.24,27.08,41.24,0.0,86.0,45.28,85.0,
NVIDIA GeForce RTX 3070,sha256($salt.sha256($pass)),combinator,1115298366.0,1129254631.0,1120380986.29,1119147152.5,89.0,91.0,89.86,90.0,77.0,82.0,79.86,80.0,356.11,3378.07,2086.37,3378.07,4.35,41.24,25.47,41.24,0.0,91.0,45.52,59.0,
NVIDIA GeForce RTX 3070,sha256($salt.sha256_bin($pass)),combinator,4.0,1154549795.0,1034449835.3,1148160560.0,90.0,9.269771356270099e+57,9.2697713562701e+56,90.0,3.0,80.0,70.7,78.0,356.11,3378.07,2263.53,3378.07,4.35,41.24,27.63,41.24,0.0,100.0,52.23,89.5,
NVIDIA GeForce RTX 3070,sha256($salt.utf16le($pass)),combinator,1725063406.0,1805955298.0,1752248387.62,1753770992.0,91.0,92.0,91.38,91.0,74.0,77.0,75.62,76.0,356.11,3378.07,2132.47,3378.07,4.35,41.24,26.03,41.24,0.0,92.0,48.43,86.0,
NVIDIA GeForce RTX 3070,sha256(md5($pass)),combinator,1.0,2778232527.0,1851773976.0,2777089400.0,1.0,89.0,59.0,87.0,79.0,196.0,118.0,79.0,356.11,3378.07,2263.6,3378.07,4.35,41.24,27.63,41.24,0.0,87.0,52.95,85.0,
NVIDIA GeForce RTX 3070,sha256(sha256($pass).$salt),combinator,1106793461.0,1123671980.0,1115570958.31,1116008795.0,49.0,90.0,86.0,89.0,77.0,81.0,79.54,80.0,356.11,3378.07,2263.19,3378.07,4.35,41.24,27.63,41.24,0.0,99.0,51.35,88.0,
NVIDIA GeForce RTX 3070,sha256(sha256_bin($pass)),combinator,1686679360.0,1715505863.0,1696886819.54,1687765249.0,83.0,84.0,83.62,84.0,75.0,79.0,77.31,77.0,356.11,3378.07,1759.19,510.07,4.35,41.24,21.47,6.23,0.0,88.0,33.0,0.0,
NVIDIA GeForce RTX 3070,sha256(utf16le($pass)),combinator,2435966193.0,2511566091.0,2466374910.38,2454959318.0,84.0,90.0,88.15,88.0,74.0,78.0,75.85,76.0,356.11,3378.07,2130.93,3378.07,4.35,41.24,26.01,41.24,0.0,89.0,45.11,67.0,
NVIDIA GeForce RTX 3070,sha256(utf16le($pass).$salt),combinator,1681257098.0,1765273669.0,1709847133.08,1708375858.0,83.0,86.0,84.31,84.0,76.0,81.0,79.08,79.0,356.11,3378.07,2076.56,3378.07,4.35,41.24,25.35,41.24,0.0,87.0,42.52,48.0,
NVIDIA GeForce RTX 3070,sha256crypt$5$ SHA256(Unix),combinator,189124.0,192294.0,191602.23,191945.0,95.0,96.0,95.92,96.0,76.0,81.0,78.62,79.0,356.11,7366.07,4340.25,7366.07,4.35,89.92,52.98,89.92,0.0,99.0,51.0,92.5,
NVIDIA GeForce RTX 3070,SHA3-224,combinator,1046601970.0,1060122856.0,1054446662.23,1054512354.0,89.0,91.0,89.69,90.0,70.0,75.0,73.0,73.0,356.11,3378.07,2705.35,3378.07,4.35,41.24,33.02,41.24,0.0,92.0,61.55,88.0,
NVIDIA GeForce RTX 3070,SHA3-256,combinator,1062592466.0,1071501953.0,1066155149.69,1065822107.0,86.0,92.0,90.23,90.0,75.0,79.0,77.23,77.0,356.11,3378.07,2673.69,3378.07,4.35,41.24,32.64,41.24,0.0,90.0,61.24,88.0,
NVIDIA GeForce RTX 3070,SHA3-384,combinator,1042197632.0,1060187843.0,1051283202.69,1051077510.0,89.0,92.0,90.15,90.0,77.0,80.0,78.77,79.0,356.11,3378.07,2673.31,3378.07,4.35,41.24,32.63,41.24,0.0,90.0,61.38,88.0,
NVIDIA GeForce RTX 3070,SHA3-512,combinator,1045395451.0,1060099821.0,1053376215.31,1053532915.0,81.0,90.0,88.31,90.0,78.0,81.0,79.92,80.0,356.11,3378.07,2673.31,3378.07,4.35,41.24,32.63,41.24,0.0,90.0,59.14,88.0,
NVIDIA GeForce RTX 3070,sha384($pass.$salt),combinator,1099642632.0,1111066640.0,1104142258.77,1103341514.0,89.0,90.0,89.77,90.0,75.0,80.0,77.46,77.0,356.11,3378.07,1977.66,3378.07,4.35,41.24,24.14,41.24,0.0,94.0,43.69,0.0,
NVIDIA GeForce RTX 3070,sha384($salt.$pass),combinator,1265151195.0,1286781484.0,1275327080.92,1276281025.0,87.0,88.0,87.69,88.0,75.0,80.0,78.15,78.0,356.11,3378.07,2137.97,3378.07,4.35,41.24,26.1,41.24,0.0,89.0,46.64,79.5,
NVIDIA GeForce RTX 3070,sha384($salt.utf16le($pass)),combinator,799259294.0,806924476.0,801862140.57,801071485.0,86.0,87.0,86.43,86.0,74.0,80.0,77.43,77.5,356.11,3386.07,1886.85,510.07,4.35,41.33,23.03,6.23,0.0,87.0,39.58,0.0,
NVIDIA GeForce RTX 3070,sha384(utf16le($pass)),combinator,811777836.0,821894355.0,815214515.62,814183250.0,86.0,87.0,86.31,86.0,75.0,80.0,77.54,78.0,356.11,3378.07,2024.1,3378.07,4.35,41.24,24.71,41.24,0.0,89.0,40.78,4.5,
NVIDIA GeForce RTX 3070,sha384(utf16le($pass).$salt),combinator,438200453.0,439177907.0,438441997.69,438287192.0,92.0,93.0,92.54,93.0,74.0,79.0,76.54,77.0,356.11,3404.07,1942.67,1957.07,4.35,41.55,23.71,23.89,0.0,99.0,43.62,0.0,
NVIDIA GeForce RTX 3070,sha512($pass.$salt),combinator,1098147404.0,1109785009.0,1102672158.92,1101730703.0,90.0,90.0,90.0,90.0,76.0,81.0,79.15,79.0,356.11,3378.07,2024.34,3378.07,4.35,41.24,24.71,41.24,0.0,93.0,45.13,44.0,
NVIDIA GeForce RTX 3070,sha512($salt.$pass),combinator,1285084504.0,1299565871.0,1290094434.38,1289400863.0,88.0,88.0,88.0,88.0,77.0,82.0,80.08,80.0,356.11,3378.07,2137.97,3378.07,4.35,41.24,26.1,41.24,0.0,91.0,46.79,79.5,
NVIDIA GeForce RTX 3070,sha512($salt.utf16le($pass)),combinator,801690754.0,811018511.0,804974473.15,804115059.0,86.0,88.0,86.69,86.0,75.0,81.0,78.15,78.0,356.11,3386.07,1886.85,510.07,4.35,41.33,23.03,6.23,0.0,88.0,40.45,0.0,
NVIDIA GeForce RTX 3070,sha512(utf16le($pass)),combinator,811253463.0,819202805.0,814255109.77,813830471.0,86.0,87.0,86.23,86.0,75.0,80.0,78.0,78.0,356.11,3378.07,1985.36,3378.07,4.35,41.24,24.24,41.24,0.0,88.0,39.87,3.0,
NVIDIA GeForce RTX 3070,sha512(utf16le($pass).$salt),combinator,428210462.0,429550271.0,428677595.31,428491037.0,92.0,94.0,92.92,93.0,75.0,79.0,77.23,77.0,356.11,3404.07,1993.85,3404.07,4.35,41.55,24.34,41.55,0.0,99.0,45.1,0.0,
NVIDIA GeForce RTX 3070,sha512crypt$6$ SHA512(Unix),combinator,89731.0,91404.0,90329.69,90138.0,94.0,95.0,94.31,94.0,75.0,81.0,78.15,78.0,356.11,2054.07,1272.48,1282.07,4.35,25.07,15.53,15.65,0.0,94.0,43.5,0.0,
NVIDIA GeForce RTX 3070,SIPdigestauthentication(MD5),combinator,4695312156.0,4695312156.0,4695312156.0,4695312156.0,89.0,89.0,89.0,89.0,78.0,78.0,78.0,78.0,356.11,3378.07,2010.37,3378.07,4.35,41.24,24.54,41.24,0.0,85.0,40.59,29.0,
NVIDIA GeForce RTX 3070,SipHash,combinator,7217496530.0,7392181748.0,7292944543.67,7269155353.0,47.0,65.0,56.67,58.0,75.0,76.0,75.67,76.0,356.11,3378.07,1733.63,510.07,4.35,41.24,21.16,6.23,0.0,67.0,23.0,0.0,
NVIDIA GeForce RTX 3070,Skip32(PT=$salt key=$pass),combinator,4116446943.0,5488793023.0,4793639300.92,4867704251.0,43.0,64.0,56.38,60.0,70.0,74.0,72.54,73.0,356.11,3378.07,2607.69,3378.07,4.35,41.24,31.83,41.24,0.0,66.0,38.67,60.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-MD5-96-HMAC-SHA1-968,combinator,47615.0,49072.0,48243.08,48069.5,98.0,99.0,98.92,99.0,73.0,77.0,74.83,75.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-MD5-968,combinator,94860.0,98181.0,96324.69,95882.0,99.0,99.0,99.0,99.0,75.0,78.0,76.77,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA1-968,combinator,93246.0,96486.0,94227.38,94007.0,98.0,99.0,98.15,98.0,76.0,80.0,78.38,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA224-1288,combinator,92566.0,95593.0,93911.08,93567.0,98.0,99.0,98.92,99.0,76.0,80.0,77.85,78.0,356.11,6976.07,4636.03,6976.07,4.35,85.16,56.59,85.16,0.0,99.0,58.96,98.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA256-19288,combinator,92561.0,95345.0,93761.62,93286.0,99.0,99.0,99.0,99.0,77.0,80.0,78.69,79.0,356.11,6976.07,4609.11,6976.07,4.35,85.16,56.26,85.16,0.0,99.0,60.19,98.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA384-2568,combinator,88665.0,91663.0,89659.58,89386.0,99.0,99.0,99.0,99.0,76.0,80.0,78.25,78.5,356.11,6834.07,3983.31,6834.07,4.35,83.42,48.62,83.42,0.0,99.0,50.86,97.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA512-3848,combinator,88347.0,91425.0,89397.38,89144.0,99.0,99.0,99.0,99.0,73.0,78.0,75.69,76.0,356.11,6834.07,3983.31,6834.07,4.35,83.42,48.62,83.42,0.0,99.0,50.86,96.0,
NVIDIA GeForce RTX 3070,SolarWindsOrion,combinator,85718.0,86279.0,85944.77,85885.0,93.0,94.0,93.92,94.0,76.0,80.0,78.38,79.0,356.11,7256.07,4649.65,7256.07,4.35,88.58,56.76,88.58,0.0,94.0,53.54,92.0,
NVIDIA GeForce RTX 3070,SolarWindsOrionv2,combinator,85000.0,85466.0,85213.69,85212.0,93.0,94.0,93.85,94.0,80.0,83.0,82.0,82.0,356.11,7256.07,6106.68,7256.07,4.35,88.58,74.54,88.58,0.0,94.0,77.28,92.5,
NVIDIA GeForce RTX 3070,SQLCipher,combinator,38584.0,38873.0,38712.46,38736.0,95.0,96.0,95.15,95.0,76.0,81.0,78.85,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,StargazerStellarWalletXLM,combinator,454696.0,458981.0,455990.38,455515.0,91.0,91.0,91.0,91.0,75.0,80.0,77.85,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,Stuffit5,combinator,2624461081.0,3362689879.0,2970321958.5,2964929901.5,31.0,61.0,50.92,55.0,70.0,72.0,71.83,72.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,SybaseASE,combinator,641432866.0,647103004.0,643409740.77,642918888.0,91.0,92.0,91.23,91.0,77.0,82.0,79.77,80.0,356.11,3378.07,2137.97,3378.07,4.35,41.24,26.1,41.24,0.0,95.0,48.0,80.0,
NVIDIA GeForce RTX 3070,TACACS+,combinator,2800090156.0,4482006516.0,3698939048.25,3684913887.0,29.0,57.0,48.75,55.0,71.0,71.0,71.0,71.0,356.11,3378.07,1915.33,1944.07,4.35,41.24,23.38,23.73,0.0,67.0,32.0,25.0,
NVIDIA GeForce RTX 3070,Teamspeak3(channelhash),combinator,1683190962.0,1705391110.0,1691933384.77,1690709230.0,84.0,85.0,84.54,85.0,73.0,78.0,76.0,76.0,356.11,3378.07,2132.66,3378.07,4.35,41.24,26.03,41.24,0.0,86.0,44.07,84.0,
NVIDIA GeForce RTX 3070,TelegramDesktop-=v2.1.14(PBKDF2-HMAC-SHA512),combinator,2379.0,2392.0,2383.15,2382.0,94.0,95.0,94.54,95.0,74.0,79.0,76.77,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TelegramDesktop-v2.1.14(PBKDF2-HMAC-SHA1),combinator,173305.0,174569.0,173834.0,173819.0,94.0,95.0,94.31,94.0,76.0,80.0,78.38,79.0,356.11,6380.07,3886.85,6380.07,4.35,77.88,47.45,77.88,0.0,94.0,49.78,83.0,
NVIDIA GeForce RTX 3070,Tripcode,combinator,364134913.0,367640336.0,365352353.77,365029790.0,87.0,88.0,87.77,88.0,77.0,81.0,79.15,79.0,356.11,3378.07,2680.6,3378.07,4.35,41.24,32.72,41.24,0.0,91.0,60.24,88.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES (legacy),combinator,426085.0,428397.0,427215.46,427196.0,91.0,92.0,91.62,92.0,75.0,79.0,77.69,78.0,356.11,7342.07,6177.85,7342.07,4.35,89.62,75.41,89.62,0.0,85.0,65.5,82.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES + boot (legacy),combinator,729580.0,735186.0,731516.46,730939.0,84.0,85.0,84.92,85.0,79.0,81.0,80.0,80.0,357.09,357.09,357.09,357.09,4.36,4.36,4.36,4.36,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),combinator,207153.0,208776.0,207733.43,207617.5,83.0,89.0,84.57,83.0,80.0,83.0,81.57,81.5,356.11,7342.07,6195.46,7342.07,4.35,89.62,75.63,89.62,0.0,93.0,74.0,89.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish + boot (legacy),combinator,404791.0,407564.0,405469.69,405421.0,90.0,93.0,91.38,91.0,81.0,83.0,82.23,82.0,356.11,7342.07,6177.85,7342.07,4.35,89.62,75.41,89.62,0.0,69.0,39.39,43.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent (legacy),combinator,100339.0,101051.0,100689.0,100583.0,68.0,78.0,73.21,73.0,80.0,81.0,80.07,80.0,356.11,7352.07,6574.8,7352.07,4.35,89.75,80.26,89.75,0.0,97.0,75.94,93.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent + boot (legacy),combinator,170188.0,171724.0,171092.85,171216.0,65.0,73.0,69.08,69.0,79.0,80.0,79.85,80.0,356.11,7352.07,6247.55,7352.07,4.35,89.75,76.26,89.75,0.0,64.0,42.11,49.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),combinator,392933.0,394557.0,393545.62,393213.0,84.0,88.0,85.54,85.0,79.0,81.0,79.92,80.0,356.11,7342.07,6177.85,7342.07,4.35,89.62,75.41,89.62,0.0,92.0,72.17,90.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent + boot (legacy),combinator,786677.0,789414.0,788048.46,788092.0,91.0,92.0,91.69,92.0,81.0,82.0,81.54,82.0,356.11,7342.07,6177.85,7342.07,4.35,89.62,75.41,89.62,0.0,76.0,54.78,70.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),combinator,206738.0,207825.0,207220.15,207148.0,83.0,89.0,84.69,83.0,80.0,82.0,81.15,81.0,356.11,7342.07,6297.57,7342.07,4.35,89.62,76.87,89.62,0.0,65.0,45.67,57.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-AES + boot (legacy),combinator,367435.0,370294.0,368485.23,367978.0,81.0,90.0,85.08,86.0,80.0,82.0,81.0,81.0,356.11,7342.07,6239.13,7342.07,4.35,89.62,76.16,89.62,0.0,74.0,37.68,43.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),combinator,147861.0,148992.0,148385.0,148441.0,87.0,95.0,90.69,91.0,79.0,81.0,80.77,81.0,356.11,7352.07,6186.19,7352.07,4.35,89.75,75.51,89.75,0.0,92.0,46.78,52.5,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES + boot (legacy),combinator,181376.0,185435.0,182889.62,183054.0,69.0,74.0,70.92,71.0,80.0,81.0,80.15,80.0,356.11,7352.07,6247.55,7352.07,4.35,89.75,76.26,89.75,0.0,97.0,71.16,91.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),combinator,424252.0,425665.0,425003.92,425066.0,91.0,92.0,91.69,92.0,80.0,82.0,81.31,81.0,356.11,7342.07,6239.13,7342.07,4.35,89.62,76.16,89.62,0.0,87.0,64.53,82.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish + boot (legacy),combinator,784915.0,788983.0,786770.07,787008.5,92.0,92.0,92.0,92.0,81.0,83.0,82.14,82.0,356.11,7342.07,6177.85,7342.07,4.35,89.62,75.41,89.62,0.0,87.0,68.06,82.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),combinator,224507.0,227438.0,225819.62,225914.0,91.0,94.0,92.15,92.0,81.0,84.0,82.77,83.0,356.11,7342.07,6178.35,7342.07,4.35,89.62,75.42,89.62,0.0,73.0,41.33,48.5,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent + boot (legacy),combinator,306371.0,313529.0,309200.5,308739.5,59.0,77.0,70.29,73.0,79.0,82.0,80.86,81.0,356.11,7342.07,6186.24,7342.07,4.35,89.62,75.52,89.62,0.0,74.0,38.67,42.5,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + AES (legacy),combinator,626459.0,639185.0,631403.77,630239.0,92.0,94.0,92.69,93.0,82.0,84.0,83.08,83.0,356.11,7352.07,6186.41,7352.07,4.35,89.75,75.52,89.75,0.0,94.0,75.61,92.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + AES-Twofish (legacy),combinator,307143.0,311157.0,308942.15,308657.0,94.0,95.0,94.31,94.0,82.0,83.0,82.46,82.0,356.11,7352.07,6186.19,7352.07,4.35,89.75,75.51,89.75,0.0,67.0,48.5,60.5,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + AES-Twofish-Serpent (legacy),combinator,208656.0,210834.0,209452.25,209255.0,96.0,97.0,96.67,97.0,81.0,83.0,82.58,83.0,356.11,7354.07,6187.85,7354.07,4.35,89.77,75.54,89.77,0.0,88.0,66.72,81.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + Serpent (legacy),combinator,622205.0,637802.0,626820.62,624979.0,92.0,94.0,92.77,93.0,82.0,84.0,83.0,83.0,356.11,7352.07,6186.19,7352.07,4.35,89.75,75.51,89.75,0.0,94.0,72.78,93.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + Serpent-AES (legacy),combinator,314202.0,316299.0,315192.31,315099.0,94.0,96.0,94.92,95.0,80.0,83.0,82.15,82.0,356.11,7352.07,6574.8,7352.07,4.35,89.75,80.26,89.75,0.0,95.0,76.83,93.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + Serpent-Twofish-AES (legacy),combinator,206174.0,208291.0,206947.08,206710.0,96.0,96.0,96.0,96.0,82.0,83.0,82.62,83.0,356.11,7354.07,6187.85,7354.07,4.35,89.77,75.54,89.77,0.0,75.0,54.39,69.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + Twofish (legacy),combinator,624976.0,635324.0,628564.23,628208.0,92.0,93.0,92.85,93.0,82.0,83.0,82.92,83.0,356.11,7352.07,6200.8,7352.07,4.35,89.75,75.69,89.75,0.0,94.0,75.39,92.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ SHA512 + Twofish-Serpent (legacy),combinator,253672.0,256912.0,255089.0,255026.0,75.0,81.0,78.46,80.0,82.0,83.0,82.23,82.0,356.11,7352.07,6186.68,7352.07,4.35,89.75,75.52,89.75,0.0,75.0,40.17,48.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + AES (legacy),combinator,88049.0,88183.0,88092.54,88077.0,92.0,93.0,92.85,93.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + AES-Twofish (legacy),combinator,44141.0,44411.0,44259.15,44243.0,93.0,94.0,93.54,94.0,77.0,78.0,77.38,77.0,367.09,367.09,367.09,367.09,4.48,4.48,4.48,4.48,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + AES-Twofish-Serpent (legacy),combinator,28636.0,29357.0,28716.21,28671.5,95.0,97.0,95.21,95.0,77.0,78.0,77.57,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Serpent (legacy),combinator,88105.0,88297.0,88167.21,88156.0,93.0,94.0,93.14,93.0,78.0,79.0,78.93,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Serpent-AES (legacy),combinator,41922.0,42157.0,42021.69,41987.0,85.0,94.0,92.46,93.0,77.0,78.0,77.46,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Serpent-Twofish-AES (legacy),combinator,28636.0,29365.0,28726.92,28695.0,95.0,96.0,95.23,95.0,77.0,78.0,77.54,78.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,1.0,1.0,1.0,1.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Twofish (legacy),combinator,88177.0,88649.0,88308.92,88252.0,93.0,94.0,93.08,93.0,78.0,78.0,78.0,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Twofish-Serpent (legacy),combinator,44021.0,44251.0,44139.85,44156.0,94.0,94.0,94.0,94.0,77.0,78.0,77.38,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCryptRIPEMD160+XTS1024bit+boot-mode,combinator,414091.0,415490.0,414556.42,414453.5,94.0,94.0,94.0,94.0,70.0,74.0,72.08,72.5,356.11,2014.07,1737.85,2014.07,4.35,24.59,21.21,24.59,0.0,94.0,72.67,93.0,
NVIDIA GeForce RTX 3070,TrueCryptRIPEMD160+XTS1024bit,combinator,232280.0,233828.0,232919.62,232863.0,94.0,94.0,94.0,94.0,69.0,75.0,72.15,72.0,356.11,2014.07,983.54,510.07,4.35,24.59,12.01,6.23,0.0,94.0,25.81,0.0,
