GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3070,PostgreSQLSCRAM-SHA-256,hybrid,509170.0,510698.0,509912.0,510013.5,91.0,92.0,91.62,92.0,67.0,71.0,69.0,69.0,505.5,5529.46,2663.7,659.46,6.17,67.5,32.52,8.05,0.0,92.0,34.15,0.0,
NVIDIA GeForce RTX 3070,PrestaShop,hybrid,1210338536.0,5708373710.0,3417324028.5,3349850405.0,18.0,94.0,54.83,54.0,67.0,73.0,69.67,69.0,501.25,3522.23,1962.94,654.23,6.12,43.0,23.96,7.99,0.0,38.0,4.93,0.0,
NVIDIA GeForce RTX 3070,Pythonpasslibpbkdf2-sha1,hybrid,31539.0,31946.0,31713.33,31766.0,81.0,83.0,81.33,81.0,79.0,81.0,80.11,80.0,494.25,6389.23,5482.73,6389.23,6.03,77.99,66.93,77.99,0.0,96.0,68.77,95.0,
NVIDIA GeForce RTX 3070,Pythonpasslibpbkdf2-sha256,hybrid,64464.0,64948.0,64661.75,64617.5,86.0,92.0,90.5,91.0,79.0,80.0,79.62,80.0,499.77,6523.73,5597.04,6523.73,6.1,79.64,68.32,79.64,0.0,92.0,68.62,90.0,
NVIDIA GeForce RTX 3070,Pythonpasslibpbkdf2-sha512,hybrid,29941.0,30055.0,29992.0,29983.0,93.0,95.0,93.88,94.0,77.0,79.0,77.88,78.0,499.77,6857.73,5879.66,6857.73,6.1,83.71,71.77,83.71,0.0,95.0,66.31,93.0,
NVIDIA GeForce RTX 3070,PythonWerkzeugMD5(HMAC-MD5(key=$salt)),hybrid,0.0,759988421.0,676677589.53,754183654.0,36.0,96.0,83.41,95.0,65.0,73.0,70.29,71.0,495.0,3516.96,3139.28,3516.96,6.04,42.93,38.32,42.93,0.0,96.0,73.69,95.0,
NVIDIA GeForce RTX 3070,QNX-etc-shadow(MD5),hybrid,4130358.0,5776082.0,5216748.12,5665375.5,57.0,72.0,68.69,71.0,69.0,71.0,69.94,70.0,500.27,5294.23,3885.73,5294.23,6.11,64.63,47.43,64.63,0.0,95.0,42.32,59.5,
NVIDIA GeForce RTX 3070,QNX-etc-shadow(SHA256),hybrid,2264858.0,2420709.0,2329897.67,2323600.0,41.0,77.0,64.11,62.0,68.0,69.0,68.89,69.0,500.27,5378.23,3786.53,5378.23,6.11,65.65,46.22,65.65,0.0,83.0,50.15,76.0,
NVIDIA GeForce RTX 3070,QNX-etc-shadow(SHA512),hybrid,893184.0,920753.0,904246.38,903571.0,38.0,76.0,60.62,65.0,66.0,66.0,66.0,66.0,500.75,5939.73,3408.5,5939.73,6.11,72.51,41.61,72.51,0.0,89.0,38.95,0.0,
NVIDIA GeForce RTX 3070,RACF,hybrid,4002803056.0,4002803056.0,4002803056.0,4002803056.0,84.0,84.0,84.0,84.0,72.0,72.0,72.0,72.0,449.36,3481.84,1517.3,617.34,5.49,42.5,18.52,7.54,0.0,95.0,19.11,0.0,
NVIDIA GeForce RTX 3070,Radmin2,hybrid,1234174811.0,5971864435.0,3824962220.2,4290765928.0,12.0,93.0,61.4,92.0,64.0,72.0,68.4,67.0,453.8,3478.78,1617.17,621.78,5.54,42.47,19.74,7.59,0.0,50.0,5.36,0.0,
NVIDIA GeForce RTX 3070,Radmin3,hybrid,1084177.0,1094771.0,1087396.0,1086131.0,92.0,93.0,92.38,92.0,73.0,75.0,73.88,74.0,505.5,3607.46,1849.13,659.46,6.17,44.04,22.57,8.05,0.0,94.0,31.85,0.0,
NVIDIA GeForce RTX 3070,RAR3-hp,hybrid,17847.0,17864.0,17856.25,17858.5,99.0,100.0,99.5,99.5,74.0,76.0,75.0,75.0,500.27,6420.23,3953.04,6420.23,6.11,78.37,48.25,78.37,0.0,100.0,51.81,98.0,
NVIDIA GeForce RTX 3070,RAR3-p(Compressed),hybrid,13348.0,13490.0,13449.62,13453.0,0.0,100.0,75.0,99.5,68.0,73.0,71.38,72.0,483.52,6657.44,3770.0,6652.5,5.9,81.27,46.02,81.21,0.0,100.0,35.43,3.0,
NVIDIA GeForce RTX 3070,RAR3-p(Uncompressed),hybrid,17865.0,17880.0,17873.38,17875.0,99.0,100.0,99.62,100.0,72.0,74.0,73.38,73.5,496.51,6430.03,3773.53,6407.74,6.06,78.49,46.06,78.22,0.0,100.0,49.09,41.0,
NVIDIA GeForce RTX 3070,RAR5,hybrid,60868.0,61276.0,61093.89,61189.0,90.0,91.0,90.89,91.0,73.0,77.0,75.22,75.0,500.27,6524.23,3218.63,654.23,6.11,79.64,39.29,7.99,0.0,92.0,36.48,0.0,
NVIDIA GeForce RTX 3070,RedHat389-DSLDAP(PBKDF2-HMAC-SHA256),hybrid,210312.0,211600.0,210934.44,210947.0,84.0,85.0,84.11,84.0,76.0,79.0,77.56,77.0,516.77,6534.73,5675.09,6534.73,6.31,79.77,69.28,79.77,0.0,96.0,71.79,91.0,
NVIDIA GeForce RTX 3070,RIPEMD-160,hybrid,5382602083.0,5474001879.0,5399613922.27,5389823749.0,74.0,93.0,89.64,91.0,65.0,75.0,72.27,73.0,445.38,3456.34,1526.15,599.34,5.44,42.19,18.63,7.32,0.0,93.0,17.93,0.0,
NVIDIA GeForce RTX 3070,RSA-DSA-EC-OpenSSHPrivateKeys($0$),hybrid,789534996.0,841082969.0,807129627.56,803599768.0,50.0,79.0,72.67,75.0,69.0,72.0,70.56,70.0,489.27,3511.23,1198.43,643.23,5.97,42.86,14.63,7.85,0.0,89.0,10.36,0.0,
NVIDIA GeForce RTX 3070,RSA-DSA-EC-OpenSSHPrivateKeys($1 $3$),hybrid,1133526285.0,1585867249.0,1535534195.83,1568827597.0,61.0,90.0,87.5,90.0,68.0,76.0,74.08,74.5,499.77,3521.73,2062.18,2087.73,6.1,42.99,25.17,25.48,0.0,99.0,33.61,0.0,
NVIDIA GeForce RTX 3070,RSA-DSA-EC-OpenSSHPrivateKeys($4$),hybrid,1091450616.0,1303627011.0,1240245860.71,1296484506.0,83.0,93.0,89.29,91.0,70.0,75.0,73.29,74.0,499.77,3521.73,1341.99,653.73,6.1,42.99,16.38,7.98,0.0,92.0,10.94,0.0,
NVIDIA GeForce RTX 3070,RSA-DSA-EC-OpenSSHPrivateKeys($5$),hybrid,950695359.0,1117497736.0,1059712252.62,1114573443.5,85.0,94.0,90.38,93.0,68.0,75.0,72.75,73.5,499.77,3521.73,1424.85,653.73,6.1,42.99,17.39,7.98,0.0,96.0,14.33,0.0,
NVIDIA GeForce RTX 3070,RSA-DSA-EC-OpenSSHPrivateKeys($6$),hybrid,1589984825.0,2259892550.0,1944769683.93,2029796985.5,30.0,74.0,57.43,53.5,70.0,74.0,72.5,73.0,489.27,3511.23,1769.97,643.23,5.97,42.86,21.61,7.85,0.0,69.0,18.0,0.0,
NVIDIA GeForce RTX 3070,RubyonRailsRestful-Authentication,hybrid,92933472.0,97110554.0,95513070.36,95740106.0,95.0,95.0,95.0,95.0,67.0,75.0,73.09,74.0,490.25,3511.23,2351.0,3511.23,5.98,42.86,28.7,42.86,0.0,96.0,45.71,53.0,
NVIDIA GeForce RTX 3070,RubyonRailsRestfulAuth(oneround nositekey),hybrid,1758183041.0,2360959119.0,2303183300.75,2350995539.5,54.0,97.0,92.75,96.0,67.0,72.0,70.0,70.0,505.5,3527.46,1850.89,659.46,6.17,43.06,22.59,8.05,0.0,96.0,26.47,0.0,
NVIDIA GeForce RTX 3070,SamsungAndroidPassword-PIN,hybrid,2371912.0,2485637.0,2429882.22,2441676.0,35.0,77.0,59.0,57.0,67.0,69.0,68.67,69.0,445.38,4896.34,3402.39,4896.34,5.44,59.77,41.53,59.77,0.0,81.0,41.1,65.0,
NVIDIA GeForce RTX 3070,SAPCODVNB(BCODE),hybrid,381485454.0,2284178811.0,1743492041.2,2051201720.5,11.0,73.0,52.6,55.5,68.0,72.0,70.6,71.0,461.43,3479.64,2146.51,3472.39,5.63,42.48,26.2,42.39,0.0,96.0,19.27,0.0,
NVIDIA GeForce RTX 3070,SAPCODVNB(BCODE)fromRFC_READ_TABLE,hybrid,0.0,3265681699.0,2125601479.65,2951735469.0,2.0,96.0,51.06,64.0,63.0,70.0,67.65,69.0,443.86,3481.64,2368.86,3464.84,5.42,42.5,28.92,42.3,0.0,85.0,18.75,0.5,
NVIDIA GeForce RTX 3070,SAPCODVNF-G(PASSCODE),hybrid,947188143.0,1336018157.0,1184052325.36,1247284066.0,38.0,73.0,64.36,69.0,68.0,76.0,72.93,73.5,450.93,3472.34,2445.61,3471.91,5.5,42.39,29.85,42.38,0.0,82.0,28.55,8.0,
NVIDIA GeForce RTX 3070,SAPCODVNF-G(PASSCODE)fromRFC_READ_TABLE,hybrid,1042176778.0,1625024498.0,1225367941.93,1203988983.0,37.0,91.0,63.21,64.0,69.0,77.0,74.57,75.5,471.45,3480.66,2511.85,3480.66,5.75,42.49,30.66,42.49,0.0,64.0,27.89,23.0,
NVIDIA GeForce RTX 3070,scrypt,hybrid,305104.0,316255.0,311203.12,310955.0,58.0,71.0,60.5,59.0,69.0,70.0,69.12,69.0,453.3,870.28,715.58,617.28,5.53,10.62,8.74,7.54,0.0,70.0,28.57,0.0,
NVIDIA GeForce RTX 3070,SecureZIPAES-128,hybrid,1112543418.0,1564536675.0,1480464340.23,1543435732.0,42.0,91.0,82.69,90.0,70.0,77.0,74.46,75.0,499.77,3521.73,1921.33,653.73,6.1,42.99,23.45,7.98,0.0,99.0,33.4,0.0,
NVIDIA GeForce RTX 3070,SecureZIPAES-192,hybrid,863115888.0,1193080359.0,1128453853.33,1177145853.0,39.0,94.0,85.87,93.0,68.0,78.0,74.6,75.0,490.25,3511.23,1995.34,643.23,5.98,42.86,24.36,7.85,0.0,99.0,36.17,0.0,
NVIDIA GeForce RTX 3070,SecureZIPAES-256,hybrid,0.0,997248498.0,883304928.69,986672892.0,51.0,94.0,87.94,94.0,68.0,78.0,75.12,76.0,489.27,3511.23,2001.47,643.23,5.97,42.86,24.43,7.85,0.0,96.0,38.6,0.0,
NVIDIA GeForce RTX 3070,sha1($pass.$salt),hybrid,0.0,6011120635.0,3419789133.0,3834017948.5,26.0,95.0,65.0,69.5,61.0,67.0,63.25,62.5,437.78,3458.76,1279.64,590.76,5.34,42.22,15.62,7.21,0.0,99.0,11.94,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.$pass),hybrid,0.0,6553523715.0,3276761857.5,3276761857.5,91.0,96.0,93.5,93.5,62.0,65.0,63.5,63.5,436.8,3451.26,1177.41,583.26,5.33,42.13,14.37,7.12,0.0,20.0,1.64,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.$pass.$salt),hybrid,0.0,5130742728.0,1963774656.3,1120756142.5,2.0,95.0,48.8,32.0,60.0,69.0,63.8,63.0,443.36,3464.34,1370.93,600.09,5.41,42.29,16.73,7.33,0.0,16.0,2.22,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.sha1($pass)),hybrid,1375813738.0,2494689314.0,2332021426.77,2473132280.0,20.0,93.0,82.85,92.0,66.0,77.0,73.77,74.0,462.12,3465.09,1865.52,615.53,5.64,42.3,22.77,7.51,0.0,94.0,22.58,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.sha1($pass.$salt)),hybrid,0.0,1657137974.0,1337507506.79,1421763970.0,21.0,89.0,65.0,66.0,68.0,74.0,72.5,73.0,505.58,3527.54,1661.43,659.54,6.17,43.06,20.28,8.05,0.0,91.0,17.67,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.sha1(utf16le($username).'-'.utf16le($pass))),hybrid,0.0,2448367423.0,2169117992.21,2425515439.0,40.0,92.0,86.29,92.0,66.0,76.0,72.79,74.0,495.0,3516.96,1738.75,648.96,6.04,42.93,21.22,7.92,0.0,94.0,21.39,0.0,
NVIDIA GeForce RTX 3070,sha1($salt.utf16le($pass)),hybrid,2287842232.0,3250882190.0,2832027671.77,2859232479.0,17.0,75.0,55.15,60.0,60.0,65.0,63.38,64.0,445.11,3467.07,1602.36,599.07,5.43,42.32,19.56,7.31,0.0,97.0,16.22,0.0,
NVIDIA GeForce RTX 3070,sha1($salt1.$pass.$salt2),hybrid,739328435.0,1003391090.0,949641759.07,995448947.0,42.0,95.0,82.87,93.0,63.0,72.0,69.53,70.0,494.25,3515.23,2257.53,3515.23,6.03,42.91,27.56,42.91,0.0,94.0,32.43,2.5,
NVIDIA GeForce RTX 3070,sha1(CX),hybrid,130236226.0,133778873.0,131285064.3,131188509.5,51.0,93.0,80.6,93.0,73.0,77.0,75.4,75.5,500.27,3522.23,2383.11,3522.23,6.11,43.0,29.09,43.0,0.0,94.0,42.82,48.0,
NVIDIA GeForce RTX 3070,sha1(md5($pass)),hybrid,2933585398.0,3924848644.0,3756812071.09,3810491486.0,27.0,75.0,67.27,71.0,68.0,75.0,73.45,74.0,458.44,3466.78,1774.79,612.4,5.6,42.32,21.66,7.48,0.0,93.0,18.83,0.0,
NVIDIA GeForce RTX 3070,sha1(md5($pass.$salt)),hybrid,2703970950.0,4700566349.0,4033749519.67,4696711260.0,33.0,92.0,72.33,92.0,69.0,75.0,73.0,75.0,499.77,3521.73,1500.81,653.73,6.1,42.99,18.32,7.98,0.0,43.0,4.46,0.0,
NVIDIA GeForce RTX 3070,sha1(md5(md5($pass))),hybrid,1655276664.0,4130054714.0,3685100990.93,4048183677.0,11.0,94.0,77.13,93.0,68.0,78.0,74.8,76.0,500.27,3522.23,1721.93,654.23,6.11,43.0,21.02,7.99,0.0,97.0,33.0,0.0,
NVIDIA GeForce RTX 3070,sha1(sha1($pass)),hybrid,2418297406.0,3241216660.0,3074950039.58,3113639267.0,46.0,83.0,75.17,76.5,65.0,73.0,71.17,71.5,451.66,3488.27,1761.6,604.64,5.51,42.58,21.5,7.38,0.0,74.0,24.71,0.0,
NVIDIA GeForce RTX 3070,sha1(sha1($pass).$salt),hybrid,2225203422.0,3461253158.0,3331095976.25,3425529125.5,43.0,91.0,85.67,89.0,66.0,75.0,72.92,73.5,451.47,3484.63,1269.08,634.32,5.51,42.54,15.49,7.74,0.0,99.0,15.47,1.0,
NVIDIA GeForce RTX 3070,sha1(sha1($salt.$pass.$salt)),hybrid,1727439312.0,2839152970.0,2406768166.67,2582808905.0,18.0,91.0,57.17,62.0,64.0,69.0,66.67,67.5,455.88,3465.09,1700.0,609.84,5.56,42.3,20.75,7.44,0.0,91.0,16.56,0.0,
NVIDIA GeForce RTX 3070,sha1(utf16le($pass)),hybrid,5962681884.0,6023036668.0,5981335028.64,5975611140.0,90.0,91.0,90.27,90.0,69.0,73.0,71.36,71.0,437.78,3458.76,1416.44,590.76,5.34,42.22,17.29,7.21,0.0,91.0,12.76,0.0,
NVIDIA GeForce RTX 3070,sha1(utf16le($pass).$salt),hybrid,10676674.0,2371496935.0,1448922613.53,1684910315.0,4.0,70.0,55.12,70.0,55.0,65.0,61.65,63.0,429.3,3451.26,1879.04,584.76,5.24,42.13,22.94,7.14,0.0,92.0,13.75,0.0,
NVIDIA GeForce RTX 3070,SHA1,hybrid,0.0,7130729027.0,3557229778.67,3540960309.0,22.0,96.0,70.67,94.0,62.0,68.0,66.0,68.0,443.3,3465.26,1924.93,1304.26,5.41,42.3,23.5,15.92,0.0,100.0,12.89,0.0,
NVIDIA GeForce RTX 3070,SHA2-224,hybrid,2315448216.0,3601377919.0,3420962315.31,3581906365.0,28.0,95.0,85.62,94.0,62.0,74.0,70.38,71.0,443.02,3464.0,1722.93,596.0,5.41,42.29,21.03,7.28,0.0,89.0,15.87,0.0,
NVIDIA GeForce RTX 3070,SHA2-256,hybrid,2743072139.0,3585268087.0,3507521431.75,3574365961.0,69.0,94.0,91.92,94.0,66.0,76.0,73.5,74.0,434.71,3455.69,1374.47,587.69,5.31,42.18,16.78,7.17,0.0,99.0,9.57,0.0,
NVIDIA GeForce RTX 3070,SHA2-384,hybrid,0.0,1354686437.0,1004631655.84,1335506165.0,6.0,92.0,75.0,91.0,60.0,75.0,69.84,71.0,503.92,3532.8,2130.52,3524.44,6.15,43.13,26.01,43.02,0.0,99.0,28.88,0.0,
NVIDIA GeForce RTX 3070,SHA2-512,hybrid,925667025.0,1346713661.0,1270568672.07,1330629531.0,43.0,93.0,84.93,91.0,67.0,77.0,74.43,75.0,433.73,3455.69,2060.65,3455.69,5.29,42.18,25.15,42.18,0.0,100.0,32.2,0.0,
NVIDIA GeForce RTX 3070,sha256($pass.$salt),hybrid,0.0,2701002923.0,2121975855.71,2657019094.0,3.0,93.0,76.82,91.0,62.0,76.0,72.24,73.0,432.29,3455.69,1750.49,587.69,5.28,42.18,21.37,7.17,0.0,91.0,20.88,0.0,
NVIDIA GeForce RTX 3070,sha256($salt.$pass),hybrid,1596913937.0,3372793118.0,3011830967.36,3246491344.0,12.0,90.0,73.07,89.0,67.0,76.0,73.0,74.0,434.71,3455.69,1635.6,587.69,5.31,42.18,19.97,7.17,0.0,96.0,18.06,0.0,
NVIDIA GeForce RTX 3070,sha256($salt.$pass.$salt),hybrid,1354527265.0,2687542605.0,2503423646.69,2641164734.0,23.0,92.0,85.54,91.0,65.0,76.0,72.92,74.0,489.27,3511.23,1733.01,643.23,5.97,42.86,21.15,7.85,0.0,99.0,22.89,0.0,
NVIDIA GeForce RTX 3070,sha256($salt.sha256($pass)),hybrid,827998004.0,1176928647.0,1091908566.06,1149624705.0,44.0,94.0,83.88,93.0,72.0,78.0,75.31,75.5,499.77,3521.73,1584.18,653.73,6.1,42.99,19.34,7.98,0.0,93.0,11.83,0.0,
NVIDIA GeForce RTX 3070,sha256($salt.sha256_bin($pass)),hybrid,4.0,1185235652.0,995033049.09,1174436604.0,29.0,9.269771356270099e+57,8.427064869336453e+56,92.0,3.0,76.0,67.0,74.0,489.27,3511.23,2177.57,3511.23,5.97,42.86,26.58,42.86,0.0,96.0,34.42,3.5,
NVIDIA GeForce RTX 3070,sha256($salt.utf16le($pass)),hybrid,1684995977.0,2829322967.0,2673777296.23,2792285774.0,25.0,92.0,86.0,91.0,65.0,74.0,72.08,73.0,433.73,3455.69,1695.85,587.69,5.29,42.18,20.7,7.17,0.0,97.0,18.26,0.0,
NVIDIA GeForce RTX 3070,sha256(md5($pass)),hybrid,1925262915.0,2912995687.0,2734453697.43,2853407117.5,39.0,93.0,83.86,91.0,70.0,79.0,75.79,77.0,499.77,3521.73,2065.81,2087.73,6.1,42.99,25.22,25.48,0.0,91.0,26.57,0.0,
NVIDIA GeForce RTX 3070,sha256(sha256($pass).$salt),hybrid,835112512.0,1177489192.0,1100743792.06,1156950983.0,42.0,93.0,83.38,92.0,69.0,77.0,73.62,74.0,489.27,3511.23,1592.53,643.23,5.97,42.86,19.44,7.85,0.0,93.0,15.18,0.0,
NVIDIA GeForce RTX 3070,sha256(sha256_bin($pass)),hybrid,1372577314.0,1915033799.0,1814280282.57,1899359178.0,38.0,95.0,84.43,94.0,69.0,77.0,73.86,74.5,489.27,3511.23,2297.07,3511.23,5.97,42.86,28.04,42.86,0.0,100.0,26.5,1.0,
NVIDIA GeForce RTX 3070,sha256(utf16le($pass)),hybrid,1769419960.0,3131201945.0,2999059040.17,3107372672.5,46.0,93.0,83.92,90.0,68.0,75.0,72.58,73.0,433.73,3455.69,1526.64,587.69,5.29,42.18,18.64,7.17,0.0,96.0,22.94,0.0,
NVIDIA GeForce RTX 3070,sha256(utf16le($pass).$salt),hybrid,1313000967.0,2178297299.0,2018323196.07,2131899707.0,21.0,88.0,76.57,86.0,66.0,76.0,72.79,73.5,433.73,3455.69,1719.54,587.69,5.29,42.18,20.99,7.17,0.0,86.0,19.2,0.0,
NVIDIA GeForce RTX 3070,sha256crypt$5$ SHA256(Unix),hybrid,186861.0,187599.0,187120.25,187062.5,95.0,96.0,95.12,95.0,74.0,77.0,75.5,75.5,461.43,7460.39,3959.02,2442.39,5.63,91.07,48.33,29.81,0.0,96.0,43.36,0.0,
NVIDIA GeForce RTX 3070,SHA3-224,hybrid,10500853.0,1085136476.0,843850198.15,1011515709.0,7.0,93.0,68.1,87.0,58.0,72.0,66.45,67.5,500.27,3522.23,2719.14,3522.23,6.11,43.0,33.19,43.0,0.0,100.0,40.55,14.0,
NVIDIA GeForce RTX 3070,SHA3-256,hybrid,10579786.0,1101536339.0,991731364.62,1092837944.5,1.0,93.0,77.69,93.0,63.0,76.0,72.06,73.0,500.27,3522.23,2482.94,3522.23,6.11,43.0,30.31,43.0,0.0,93.0,47.47,51.0,
NVIDIA GeForce RTX 3070,SHA3-384,hybrid,843475399.0,1091075463.0,1043344537.14,1090603136.5,50.0,93.0,87.43,93.0,69.0,77.0,74.79,75.5,511.75,3532.73,2691.57,3532.73,6.25,43.12,32.86,43.12,0.0,95.0,41.52,21.0,
NVIDIA GeForce RTX 3070,SHA3-512,hybrid,10532047.0,1099180614.0,981654442.76,1090826875.0,5.0,94.0,77.35,93.0,65.0,78.0,74.12,75.0,511.75,3532.73,2494.0,3532.73,6.25,43.12,30.44,43.12,0.0,93.0,44.35,44.0,
NVIDIA GeForce RTX 3070,sha384($pass.$salt),hybrid,439316158.0,1154129769.0,978615010.84,1132331222.0,28.0,93.0,76.32,92.0,64.0,76.0,71.42,73.0,511.75,3532.73,2236.7,3532.73,6.25,43.12,27.3,43.12,0.0,96.0,28.86,1.0,
NVIDIA GeForce RTX 3070,sha384($salt.$pass),hybrid,930607455.0,1351424753.0,1261179590.2,1333207305.0,44.0,93.0,82.87,91.0,66.0,77.0,73.53,74.0,500.27,3522.23,2174.97,3522.23,6.11,43.0,26.55,43.0,0.0,96.0,29.04,1.0,
NVIDIA GeForce RTX 3070,sha384($salt.utf16le($pass)),hybrid,652505615.0,842132169.0,794518984.75,826362272.5,37.0,91.0,79.88,89.0,66.0,75.0,71.44,72.5,517.06,3542.54,2094.63,2104.54,6.31,43.24,25.57,25.69,0.0,91.0,33.63,0.0,
NVIDIA GeForce RTX 3070,sha384(utf16le($pass)),hybrid,631920483.0,844312936.0,787346238.75,829172673.5,42.0,91.0,81.38,89.0,69.0,76.0,72.94,73.0,511.75,3532.73,2037.89,664.73,6.25,43.12,24.88,8.11,0.0,99.0,33.52,0.0,
NVIDIA GeForce RTX 3070,sha384(utf16le($pass).$salt),hybrid,9894508.0,292867006.0,262290692.67,283669626.5,6.0,70.0,51.67,62.0,61.0,70.0,67.67,68.0,513.56,3560.54,2115.3,2372.54,6.27,43.46,25.82,28.96,0.0,95.0,31.18,0.0,
NVIDIA GeForce RTX 3070,sha512($pass.$salt),hybrid,442058642.0,1160026653.0,971932529.22,1136411557.5,27.0,94.0,76.06,93.0,65.0,76.0,71.72,73.0,434.71,3455.69,2055.4,3455.69,5.31,42.18,25.09,42.18,0.0,96.0,28.0,1.0,
NVIDIA GeForce RTX 3070,sha512($salt.$pass),hybrid,10237359.0,1356682204.0,1020330659.68,1222262273.0,6.0,92.0,63.11,84.0,62.0,75.0,69.68,71.0,434.71,3448.19,2163.06,3448.19,5.31,42.09,26.4,42.09,0.0,100.0,32.93,1.0,
NVIDIA GeForce RTX 3070,sha512($salt.utf16le($pass)),hybrid,510904698.0,851333724.0,767850184.88,828972627.0,28.0,91.0,76.0,89.0,67.0,76.0,72.53,73.0,442.04,3472.0,2023.77,2034.0,5.4,42.38,24.7,24.83,0.0,91.0,31.87,0.0,
NVIDIA GeForce RTX 3070,sha512(utf16le($pass)),hybrid,509749376.0,834018875.0,759091896.47,814548005.0,28.0,91.0,74.76,89.0,64.0,75.0,70.41,71.0,434.71,3455.69,1910.88,587.69,5.31,42.18,23.33,7.17,0.0,91.0,31.7,0.0,
NVIDIA GeForce RTX 3070,sha512(utf16le($pass).$salt),hybrid,11756765.0,461002316.0,386889138.35,458158812.0,3.0,95.0,80.48,94.0,60.0,76.0,70.83,72.0,433.73,3474.19,2215.67,3474.19,5.29,42.41,27.05,42.41,0.0,95.0,32.97,1.5,
NVIDIA GeForce RTX 3070,sha512crypt$6$ SHA512(Unix),hybrid,90837.0,91042.0,90911.38,90906.5,94.0,95.0,94.62,95.0,73.0,76.0,74.5,74.5,433.73,2131.69,1205.36,587.69,5.29,26.02,14.71,7.17,0.0,95.0,34.67,0.0,
NVIDIA GeForce RTX 3070,SIPdigestauthentication(MD5),hybrid,1157557227.0,4849411064.0,3942471658.0,4475827809.5,23.0,85.0,69.94,85.0,67.0,77.0,73.06,74.0,514.27,3532.73,1983.37,668.23,6.28,43.12,24.21,8.16,0.0,72.0,20.4,0.0,
NVIDIA GeForce RTX 3070,SipHash,hybrid,9535838369.0,13851844761.0,12396384129.0,13801469257.0,40.0,75.0,63.33,75.0,70.0,72.0,71.33,72.0,448.82,3480.03,1647.37,613.78,5.48,42.48,20.11,7.49,0.0,42.0,5.5,0.0,
NVIDIA GeForce RTX 3070,Skip32(PT=$salt key=$pass),hybrid,11252162673.0,11252162673.0,11252162673.0,11252162673.0,49.0,49.0,49.0,49.0,72.0,72.0,72.0,72.0,505.25,3522.23,2302.86,3522.23,6.17,43.0,28.11,43.0,0.0,83.0,26.33,0.5,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-MD5-96-HMAC-SHA1-968,hybrid,51409.0,51460.0,51446.25,51452.0,98.0,99.0,98.75,99.0,71.0,73.0,72.25,72.5,506.48,6981.46,3576.43,1119.46,6.18,85.22,43.66,13.67,0.0,99.0,41.88,0.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-MD5-968,hybrid,103417.0,103545.0,103480.75,103483.0,98.0,99.0,98.88,99.0,73.0,75.0,74.25,74.0,505.5,7112.96,4697.56,7112.96,6.17,86.83,57.34,86.83,0.0,99.0,53.82,98.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA1-968,hybrid,101972.0,102072.0,102044.5,102058.0,98.0,98.0,98.0,98.0,74.0,77.0,75.62,75.5,505.5,7125.46,4080.52,5926.46,6.17,86.98,49.81,72.34,0.0,98.0,46.9,29.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA224-1288,hybrid,100179.0,100317.0,100225.25,100218.0,98.0,99.0,98.88,99.0,73.0,76.0,74.5,74.5,495.0,7114.96,3955.79,4923.96,6.04,86.85,48.29,60.11,0.0,99.0,47.95,34.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA256-19288,hybrid,100258.0,100402.0,100307.0,100299.5,98.0,99.0,98.88,99.0,74.0,77.0,75.75,76.0,495.0,7114.96,3929.6,4635.96,6.04,86.85,47.97,56.59,0.0,99.0,44.82,0.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA384-2568,hybrid,97019.0,97185.0,97080.88,97050.5,99.0,99.0,99.0,99.0,74.0,77.0,75.88,76.0,495.0,6972.96,3798.18,3810.96,6.04,85.12,46.36,46.52,0.0,99.0,43.92,0.0,
NVIDIA GeForce RTX 3070,SNMPv3HMAC-SHA512-3848,hybrid,97049.0,97144.0,97115.12,97120.0,98.0,99.0,98.75,99.0,73.0,76.0,74.5,74.5,499.98,6976.96,3582.85,1020.96,6.1,85.17,43.74,12.46,0.0,99.0,44.77,0.0,
NVIDIA GeForce RTX 3070,SolarWindsOrion,hybrid,86133.0,86442.0,86239.88,86207.5,93.0,94.0,93.5,93.5,74.0,76.0,75.38,75.5,489.27,7389.23,3995.32,4016.23,5.97,90.2,48.77,49.03,0.0,95.0,42.59,0.0,
