GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3090,Cisco-IOS$9$(scrypt),dict2,134.0,134.0,134.0,134.0,85.0,87.0,85.4,85.0,74.0,74.0,74.0,74.0,499.91,16540.58,12530.63,16540.58,2.03,67.3,50.99,67.3,0.0,91.0,61.08,86.5,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (AES-Twofish),dict2,383.0,383.0,383.0,383.0,45.0,45.0,45.0,45.0,74.0,74.0,74.0,74.0,509.09,8373.77,5003.72,8373.77,2.07,34.07,20.36,34.07,0.0,78.0,28.29,1.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (Serpent-AES),dict2,356.0,356.0,356.0,356.0,68.0,68.0,68.0,68.0,74.0,74.0,74.0,74.0,499.18,8362.52,4993.47,8362.52,2.03,34.03,20.32,34.03,0.0,76.0,27.86,0.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (Twofish-Serpent),dict2,373.0,373.0,373.0,373.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,505.84,8370.52,5002.02,8370.52,2.06,34.06,20.35,34.06,0.0,67.0,25.86,1.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1536 bit (AES-Twofish-Serpent),dict2,255.0,256.0,255.5,255.5,68.0,74.0,71.0,71.0,73.0,74.0,73.5,73.5,497.84,8362.52,5413.43,8362.52,2.03,34.03,22.03,34.03,0.0,74.0,33.75,24.5,
NVIDIA GeForce RTX 3090,Django(PBKDF2-SHA256),dict2,89.0,89.0,89.0,89.0,65.0,66.0,65.89,66.0,74.0,74.0,74.0,74.0,499.91,6554.58,5729.49,6554.58,2.03,26.67,23.31,26.67,0.0,71.0,56.82,69.5,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev1(context3),dict2,80.0,81.0,80.9,81.0,61.0,62.0,61.5,61.5,74.0,74.0,74.0,74.0,499.91,6658.58,5855.39,6658.58,2.03,27.09,23.83,27.09,0.0,75.0,55.52,69.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev1+localcontext,dict2,118.0,118.0,118.0,118.0,36.0,69.0,62.83,68.0,74.0,74.0,74.0,74.0,499.91,5618.58,4715.44,5618.58,2.03,22.86,19.19,22.86,0.0,70.0,50.71,59.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev2(context3),dict2,51.0,51.0,51.0,51.0,73.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0,499.91,8720.58,7648.43,8720.58,2.03,35.48,31.12,35.48,0.0,82.0,59.96,72.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev2+ActiveDirectorydomaincontext,dict2,113.0,115.0,114.29,114.0,75.0,81.0,77.57,75.0,74.0,74.0,74.0,74.0,499.91,7054.58,6314.16,7054.58,2.03,28.71,25.69,28.71,0.0,76.0,55.89,67.0,
NVIDIA GeForce RTX 3090,Drupal7,dict2,114.0,117.0,116.0,117.0,37.0,81.0,71.86,75.0,74.0,75.0,74.71,75.0,499.91,5222.58,4436.13,5222.58,2.03,21.25,18.05,21.25,0.0,77.0,54.89,69.0,
NVIDIA GeForce RTX 3090,eCryptfs,dict2,29.0,29.0,29.0,29.0,66.0,80.0,74.33,74.0,74.0,74.0,74.0,74.0,499.91,5222.58,4781.77,5222.58,2.03,21.25,19.46,21.25,0.0,77.0,60.35,67.0,
NVIDIA GeForce RTX 3090,EthereumWallet PBKDF2-HMAC-SHA256,dict2,7.0,7.0,7.0,7.0,63.0,63.0,63.0,63.0,74.0,74.0,74.0,74.0,499.91,6554.58,5764.95,6554.58,2.03,26.67,23.46,26.67,0.0,79.0,58.83,73.0,
NVIDIA GeForce RTX 3090,EthereumWallet SCRYPT,dict2,1.0,1.0,1.0,1.0,69.0,99.0,83.29,82.0,74.0,74.0,74.0,74.0,499.91,11384.58,10078.52,11384.58,2.03,46.32,41.01,46.32,0.0,100.0,77.64,86.0,
NVIDIA GeForce RTX 3090,ExodusDesktopWallet(scrypt),dict2,21.0,21.0,21.0,21.0,96.0,99.0,97.59,98.0,74.0,75.0,74.94,75.0,499.91,22056.58,19244.95,22056.58,2.03,89.75,78.31,89.75,0.0,99.0,81.52,97.0,
NVIDIA GeForce RTX 3090,FileVault2,dict2,89.0,89.0,89.0,89.0,54.0,66.0,64.67,66.0,74.0,74.0,74.0,74.0,499.91,5556.58,4758.79,5556.58,2.03,22.61,19.36,22.61,0.0,80.0,62.84,74.0,
NVIDIA GeForce RTX 3090,GRUB2,dict2,91.0,92.0,91.89,92.0,73.0,76.0,74.0,73.0,74.0,74.0,74.0,74.0,499.91,6888.58,6055.39,6888.58,2.03,28.03,24.64,28.03,0.0,78.0,56.52,68.0,
NVIDIA GeForce RTX 3090,iPhonepasscode(UIDkey+SystemKeybag),dict2,60.0,60.0,60.0,60.0,54.0,71.0,69.79,71.0,74.0,74.0,74.0,74.0,499.91,5306.58,4679.74,5306.58,2.03,21.59,19.04,21.59,0.0,96.0,56.43,66.0,
NVIDIA GeForce RTX 3090,iTunesbackup-10.0,dict2,290.0,290.0,290.0,290.0,39.0,72.0,55.5,55.5,74.0,74.0,74.0,74.0,499.91,6430.58,4738.77,6430.58,2.03,26.17,19.28,26.17,0.0,73.0,37.43,43.0,
NVIDIA GeForce RTX 3090,iTunesbackup-=10.0,dict2,0.0,0.0,0.0,0.0,70.0,75.0,71.44,71.0,74.0,74.0,74.0,74.0,499.91,1874.58,1695.74,1874.58,2.03,7.63,6.9,7.63,0.0,75.0,56.26,68.0,
NVIDIA GeForce RTX 3090,Juniper-NetBSDsha1crypt,dict2,388.0,388.0,388.0,388.0,57.0,57.0,57.0,57.0,74.0,74.0,74.0,74.0,499.91,6430.58,3889.24,6430.58,2.03,26.17,15.83,26.17,0.0,68.0,25.71,1.0,
NVIDIA GeForce RTX 3090,KeePass1AES-withoutkeyfile,dict2,79.0,79.0,79.0,79.0,36.0,73.0,68.18,71.0,74.0,74.0,74.0,74.0,499.91,5076.58,4480.14,5076.58,2.03,20.66,18.23,20.66,0.0,76.0,56.39,67.0,
NVIDIA GeForce RTX 3090,KeePass1Twofish-withkeyfile,dict2,328.0,328.0,328.0,328.0,54.0,54.0,54.0,54.0,74.0,74.0,74.0,74.0,499.91,5076.58,3116.67,5076.58,2.03,20.66,12.68,20.66,0.0,62.0,27.86,15.0,
NVIDIA GeForce RTX 3090,KNXIPSecure-DeviceAuthenticationCode,dict2,30.0,30.0,30.0,30.0,62.0,63.0,62.89,63.0,72.0,73.0,72.94,73.0,499.91,6554.58,5764.95,6554.58,2.03,26.67,23.46,26.67,0.0,79.0,59.0,73.0,
NVIDIA GeForce RTX 3090,MetaMaskWallet,dict2,88.0,88.0,88.0,88.0,66.0,66.0,66.0,66.0,74.0,74.0,74.0,74.0,499.91,6554.58,5209.24,6554.58,2.03,26.67,21.2,26.67,0.0,68.0,41.89,67.0,
NVIDIA GeForce RTX 3090,MongoDBServerKeySCRAM-SHA-256,dict2,165.0,167.0,166.25,166.5,69.0,76.0,72.5,72.5,74.0,75.0,74.25,74.0,499.91,5556.58,4559.19,5556.58,2.03,22.61,18.55,22.61,0.0,76.0,54.0,71.0,
NVIDIA GeForce RTX 3090,Mozillakey4.db,dict2,204.0,204.0,204.0,204.0,39.0,72.0,61.0,72.0,73.0,73.0,73.0,73.0,499.91,5556.58,4293.74,5556.58,2.03,22.61,17.47,22.61,0.0,76.0,44.75,67.0,
NVIDIA GeForce RTX 3090,MSOffice2007,dict2,227.0,227.0,227.0,227.0,59.0,67.0,61.67,59.0,74.0,74.0,74.0,74.0,499.91,4994.58,3871.08,4994.58,2.03,20.32,15.75,20.32,0.0,89.0,47.75,73.0,
NVIDIA GeForce RTX 3090,MSOffice2010,dict2,113.0,114.0,113.14,113.0,67.0,68.0,67.43,67.0,74.0,74.0,74.0,74.0,499.91,4994.58,4246.13,4994.58,2.03,20.32,17.28,20.32,0.0,76.0,50.17,60.0,
NVIDIA GeForce RTX 3090,MSOffice2013,dict2,19.0,19.0,19.0,19.0,72.0,74.0,72.89,72.5,74.0,74.0,74.0,74.0,499.91,1618.58,1517.37,1618.58,2.03,6.59,6.17,6.59,0.0,79.0,59.45,67.0,
NVIDIA GeForce RTX 3090,MSOffice2016-SheetProtection,dict2,19.0,19.0,19.0,19.0,72.0,74.0,73.28,73.0,74.0,74.0,74.0,74.0,499.91,5222.58,4632.61,5222.58,2.03,21.25,18.85,21.25,0.0,75.0,53.62,66.0,
NVIDIA GeForce RTX 3090,MultiBitClassic.wallet(scrypt),dict2,21.0,21.0,21.0,21.0,97.0,99.0,98.0,98.0,75.0,75.0,75.0,75.0,499.91,22056.58,19244.95,22056.58,2.03,89.75,78.31,89.75,0.0,99.0,82.87,97.0,
NVIDIA GeForce RTX 3090,MultiBitHD(scrypt),dict2,21.0,21.0,21.0,21.0,97.0,98.0,97.69,98.0,74.0,75.0,74.31,74.0,499.91,22056.58,19245.36,22056.58,2.03,89.75,78.31,89.75,0.0,99.0,82.74,98.0,
NVIDIA GeForce RTX 3090,OpenDocumentFormat(ODF)1.2(SHA-256 AES),dict2,25.0,27.0,25.39,25.0,50.0,76.0,55.83,52.0,74.0,74.0,74.0,74.0,499.91,5514.58,4764.36,5514.58,2.03,22.44,19.39,22.44,0.0,79.0,58.46,69.0,
NVIDIA GeForce RTX 3090,OracleT-Type(Oracle12+),dict2,202.0,203.0,202.67,203.0,34.0,62.0,52.33,61.0,74.0,74.0,74.0,74.0,499.91,6888.58,5291.58,6888.58,2.03,28.03,21.53,28.03,0.0,73.0,45.25,64.0,
NVIDIA GeForce RTX 3090,PDF1.7Level8(Acrobat10-11),dict2,31.0,32.0,31.06,31.0,87.0,90.0,88.39,88.5,74.0,74.0,74.0,74.0,499.91,5596.58,5060.75,5596.58,2.03,22.77,20.59,22.77,0.0,96.0,79.0,93.0,
NVIDIA GeForce RTX 3090,Pythonpasslibpbkdf2-sha1,dict2,44.0,45.0,44.17,44.0,67.0,69.0,67.94,68.0,74.0,74.0,74.0,74.0,499.91,6430.58,5481.78,6430.58,2.03,26.17,22.31,26.17,0.0,74.0,54.8,68.0,
NVIDIA GeForce RTX 3090,Pythonpasslibpbkdf2-sha256,dict2,61.0,61.0,61.0,61.0,66.0,66.0,66.0,66.0,74.0,74.0,74.0,74.0,499.91,6554.58,5764.95,6554.58,2.03,26.67,23.46,26.67,0.0,74.0,57.87,70.0,
NVIDIA GeForce RTX 3090,Pythonpasslibpbkdf2-sha512,dict2,37.0,39.0,37.53,37.0,75.0,81.0,77.05,75.0,74.0,74.0,74.0,74.0,499.91,6888.58,6055.39,6888.58,2.03,28.03,24.64,28.03,0.0,84.0,65.43,80.0,
NVIDIA GeForce RTX 3090,RAR3-hp,dict2,22.0,23.0,22.28,22.0,97.0,99.0,97.78,98.0,74.0,75.0,74.89,75.0,499.91,6450.58,5933.59,6450.58,2.03,26.25,24.14,26.25,0.0,98.0,84.87,98.0,
NVIDIA GeForce RTX 3090,RAR3-p(Compressed),dict2,22.0,22.0,22.0,22.0,95.0,98.0,96.59,96.0,74.0,75.0,74.12,74.0,499.91,6700.58,5891.91,6700.58,2.03,27.26,23.97,27.26,0.0,98.0,78.78,97.0,
NVIDIA GeForce RTX 3090,RAR3-p(Uncompressed),dict2,22.0,23.0,22.17,22.0,97.0,98.0,97.67,98.0,75.0,75.0,75.0,75.0,499.91,6450.58,5707.24,6450.58,2.03,26.25,23.22,26.25,0.0,99.0,82.42,98.0,
NVIDIA GeForce RTX 3090,RAR5,dict2,60.0,60.0,60.0,60.0,57.0,63.0,62.13,63.0,74.0,74.0,74.0,74.0,499.91,6554.58,5764.95,6554.58,2.03,26.67,23.46,26.67,0.0,80.0,59.74,73.0,
NVIDIA GeForce RTX 3090,RedHat389-DSLDAP(PBKDF2-HMAC-SHA256),dict2,217.0,217.0,217.0,217.0,65.0,66.0,65.67,66.0,74.0,74.0,74.0,74.0,499.91,6554.58,5041.08,6554.58,2.03,26.67,20.51,26.67,0.0,68.0,38.75,53.5,
NVIDIA GeForce RTX 3090,sha256crypt$5$ SHA256(Unix),dict2,223.0,226.0,224.0,223.0,65.0,70.0,67.67,68.0,74.0,74.0,74.0,74.0,499.91,7720.58,5916.74,7720.58,2.03,31.42,24.08,31.42,0.0,74.0,38.12,44.5,
NVIDIA GeForce RTX 3090,sha512crypt$6$ SHA512(Unix),dict2,192.0,193.0,192.33,192.0,73.0,79.0,76.67,78.0,74.0,74.0,74.0,74.0,499.91,2238.58,1805.08,2238.58,2.03,9.11,7.34,9.11,0.0,81.0,49.12,77.5,
NVIDIA GeForce RTX 3090,SNMPv3HMAC-MD5-96-HMAC-SHA1-968,dict2,177.0,177.0,177.0,177.0,80.0,80.0,80.0,80.0,74.0,74.0,74.0,74.0,499.91,22664.58,13166.96,22664.58,2.03,92.22,53.58,92.22,0.0,86.0,45.86,65.0,
NVIDIA GeForce RTX 3090,SNMPv3HMAC-SHA224-1288,dict2,146.0,146.0,146.0,146.0,84.0,84.0,84.0,84.0,74.0,74.0,74.0,74.0,499.91,23180.58,16701.91,23180.58,2.03,94.32,67.96,94.32,0.0,89.0,60.14,88.0,
NVIDIA GeForce RTX 3090,SNMPv3HMAC-SHA256-19288,dict2,145.0,145.0,145.0,145.0,83.0,83.0,83.0,83.0,74.0,74.0,74.0,74.0,499.91,23180.58,16701.91,23180.58,2.03,94.32,67.96,94.32,0.0,88.0,59.0,85.0,
NVIDIA GeForce RTX 3090,SNMPv3HMAC-SHA384-2568,dict2,126.0,126.0,126.0,126.0,88.0,90.0,89.0,89.0,74.0,75.0,74.5,74.5,499.91,22674.58,17132.24,22674.58,2.03,92.26,69.71,92.26,0.0,94.0,57.88,91.5,
NVIDIA GeForce RTX 3090,SNMPv3HMAC-SHA512-3848,dict2,126.0,126.0,126.0,126.0,90.0,90.0,90.0,90.0,75.0,75.0,75.0,75.0,499.91,22674.58,17132.24,22674.58,2.03,92.26,69.71,92.26,0.0,93.0,57.62,91.5,
NVIDIA GeForce RTX 3090,SolarWindsOrion,dict2,111.0,112.0,111.43,111.0,57.0,72.0,68.57,70.0,74.0,74.0,74.0,74.0,499.91,15924.58,13611.48,15924.58,2.03,64.8,55.39,64.8,0.0,100.0,60.1,73.5,
NVIDIA GeForce RTX 3090,SolarWindsOrionv2,dict2,112.0,113.0,112.71,113.0,41.0,74.0,66.71,70.0,74.0,75.0,74.71,75.0,499.91,15924.58,14301.0,15924.58,2.03,64.8,58.19,64.8,0.0,100.0,62.84,72.0,
NVIDIA GeForce RTX 3090,SQLCipher,dict2,43.0,46.0,44.22,44.0,51.0,78.0,61.5,54.5,74.0,75.0,74.06,74.0,499.91,6222.58,5476.66,6222.58,2.03,25.32,22.28,25.32,0.0,78.0,52.87,59.0,
NVIDIA GeForce RTX 3090,TelegramDesktop-=v2.1.14(PBKDF2-HMAC-SHA512),dict2,2.0,2.0,2.0,2.0,73.0,74.0,73.89,74.0,74.0,74.0,74.0,74.0,499.91,2066.58,1941.3,2066.58,2.03,8.41,7.9,8.41,0.0,89.0,72.4,87.0,
NVIDIA GeForce RTX 3090,TelegramDesktop-v2.1.14(PBKDF2-HMAC-SHA1),dict2,225.0,226.0,225.33,225.0,74.0,76.0,75.33,76.0,74.0,74.0,74.0,74.0,499.91,6554.58,5123.39,6554.58,2.03,26.67,20.85,26.67,0.0,73.0,43.89,68.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict2,336.0,336.0,336.0,336.0,49.0,49.0,49.0,49.0,74.0,74.0,74.0,74.0,499.91,8220.58,4360.69,4360.91,2.03,33.45,17.74,17.74,0.0,65.0,29.33,23.5,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict2,256.0,257.0,256.5,256.5,60.0,61.0,60.5,60.5,74.0,74.0,74.0,74.0,499.91,8220.58,6016.01,8220.58,2.03,33.45,24.48,33.45,0.0,63.0,37.29,38.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent (legacy),dict2,207.0,207.0,207.0,207.0,42.0,68.0,59.33,68.0,74.0,74.0,74.0,74.0,499.91,8232.58,6299.58,8232.58,2.03,33.5,25.63,33.5,0.0,70.0,44.12,57.5,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent + boot (legacy),dict2,385.0,385.0,385.0,385.0,65.0,65.0,65.0,65.0,74.0,74.0,74.0,74.0,499.91,8232.58,4918.77,8232.58,2.03,33.5,20.01,33.5,0.0,67.0,26.14,0.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict2,256.0,256.0,256.0,256.0,60.0,61.0,60.5,60.5,74.0,74.0,74.0,74.0,499.91,8220.58,5325.49,8220.58,2.03,33.45,21.67,33.45,0.0,79.0,41.12,62.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict2,207.0,207.0,207.0,207.0,35.0,68.0,57.0,68.0,74.0,74.0,74.0,74.0,499.91,8232.58,6299.58,8232.58,2.03,33.5,25.63,33.5,0.0,70.0,46.75,69.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES + boot (legacy),dict2,386.0,386.0,386.0,386.0,54.0,54.0,54.0,54.0,74.0,74.0,74.0,74.0,499.91,8232.58,5656.8,8232.58,2.03,33.5,23.02,33.5,0.0,67.0,30.17,23.5,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict2,256.0,256.0,256.0,256.0,60.0,61.0,60.5,60.5,74.0,74.0,74.0,74.0,499.91,8220.58,6016.2,8220.58,2.03,33.45,24.48,33.45,0.0,63.0,41.29,56.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ SHA512 + AES-Twofish (legacy),dict2,357.0,357.0,357.0,357.0,34.0,34.0,34.0,34.0,74.0,74.0,74.0,74.0,499.91,8234.58,4919.91,8234.58,2.03,33.51,20.02,33.51,0.0,70.0,25.43,0.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ SHA512 + AES-Twofish-Serpent (legacy),dict2,275.0,275.0,275.0,275.0,70.0,73.0,71.5,71.5,74.0,74.0,74.0,74.0,499.91,8236.58,6026.29,8236.58,2.03,33.51,24.52,33.51,0.0,75.0,38.43,48.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ SHA512 + Serpent-AES (legacy),dict2,366.0,366.0,366.0,366.0,63.0,63.0,63.0,63.0,74.0,74.0,74.0,74.0,499.91,8234.58,5656.58,8234.58,2.03,33.51,23.02,33.51,0.0,65.0,30.0,25.5,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ SHA512 + Serpent-Twofish-AES (legacy),dict2,272.0,272.0,272.0,272.0,56.0,75.0,65.5,65.5,74.0,74.0,74.0,74.0,499.91,8236.58,6026.29,8236.58,2.03,33.51,24.52,33.51,0.0,75.0,38.57,49.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ SHA512 + Twofish-Serpent (legacy),dict2,382.0,382.0,382.0,382.0,82.0,82.0,82.0,82.0,74.0,74.0,74.0,74.0,499.91,8234.58,4920.1,8234.58,2.03,33.51,20.02,33.51,0.0,69.0,26.14,0.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + AES (legacy),dict2,119.0,120.0,119.83,120.0,68.0,73.0,70.33,70.0,74.0,74.0,74.0,74.0,499.91,8328.58,7037.33,8328.58,2.03,33.89,28.63,33.89,0.0,96.0,53.75,64.5,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + AES-Twofish (legacy),dict2,56.0,58.0,56.6,56.0,52.0,72.0,67.0,66.0,74.0,74.0,74.0,74.0,499.91,8328.58,7308.06,8328.58,2.03,33.89,29.74,33.89,0.0,99.0,56.35,64.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + AES-Twofish-Serpent (legacy),dict2,41.0,42.0,41.68,42.0,49.0,76.0,72.95,74.0,74.0,74.0,74.0,74.0,499.91,8330.58,7309.3,8330.58,2.03,33.9,29.74,33.9,0.0,92.0,56.43,64.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Serpent (legacy),dict2,120.0,121.0,120.33,120.0,68.0,73.0,69.33,69.0,74.0,74.0,74.0,74.0,499.91,8328.58,6860.87,8328.58,2.03,33.89,27.92,33.89,0.0,93.0,52.38,66.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Serpent-AES (legacy),dict2,75.0,75.0,75.0,75.0,84.0,87.0,85.36,85.0,74.0,74.0,74.0,74.0,499.91,8328.58,7307.56,8328.58,2.03,33.89,29.73,33.89,0.0,96.0,53.52,60.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Serpent-Twofish-AES (legacy),dict2,42.0,43.0,42.83,43.0,73.0,78.0,74.33,74.0,74.0,74.0,74.0,74.0,499.91,8330.58,7309.3,8330.58,2.03,33.9,29.74,33.9,0.0,83.0,58.0,67.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Twofish (legacy),dict2,107.0,110.0,108.14,108.0,36.0,59.0,55.71,59.0,74.0,74.0,74.0,74.0,499.91,8328.58,7285.47,8328.58,2.03,33.89,29.64,33.89,0.0,94.0,56.67,64.0,
NVIDIA GeForce RTX 3090,TrueCrypt 5.0+ Whirlpool + Twofish-Serpent (legacy),dict2,57.0,58.0,57.33,57.0,66.0,72.0,67.4,67.0,74.0,74.0,74.0,74.0,499.91,8328.58,7307.56,8328.58,2.03,33.89,29.73,33.89,0.0,98.0,54.74,59.0,
NVIDIA GeForce RTX 3090,TrueCryptRIPEMD160+XTS1024bit,dict2,278.0,278.0,278.0,278.0,67.0,67.0,67.0,67.0,73.0,73.0,73.0,73.0,499.22,2193.89,1709.89,2193.89,2.03,8.93,6.96,8.93,0.0,68.0,35.14,55.0,
NVIDIA GeForce RTX 3090,TrueCryptRIPEMD160+XTS1536bit,dict2,239.0,240.0,239.5,239.5,71.0,72.0,71.5,71.5,73.0,73.0,73.0,73.0,499.22,2205.89,1718.46,2205.89,2.03,8.98,6.99,8.98,0.0,76.0,43.14,74.0,
NVIDIA GeForce RTX 3090,TrueCryptSHA512+XTS1024bit,dict2,364.0,364.0,364.0,364.0,61.0,61.0,61.0,61.0,73.0,73.0,73.0,73.0,499.22,2207.89,1526.56,2207.89,2.03,8.98,6.21,8.98,0.0,79.0,38.4,39.0,
NVIDIA GeForce RTX 3090,TrueCryptSHA512+XTS1536bit,dict2,273.0,273.0,273.0,273.0,71.0,71.0,71.0,71.0,73.0,73.0,73.0,73.0,499.22,2209.89,1722.65,2209.89,2.03,8.99,7.01,8.99,0.0,73.0,41.29,72.0,
NVIDIA GeForce RTX 3090,TrueCryptWhirlpool+XTS1024bit,dict2,76.0,76.0,76.0,76.0,84.0,86.0,84.73,85.0,74.0,74.0,74.0,74.0,499.22,2301.89,2056.19,2301.89,2.03,9.37,8.37,9.37,0.0,94.0,74.09,90.0,
NVIDIA GeForce RTX 3090,TrueCryptWhirlpool+XTS1536bit,dict2,48.0,48.0,48.0,48.0,81.0,85.0,81.56,81.0,74.0,74.0,74.0,74.0,499.22,2303.89,2068.61,2303.89,2.03,9.37,8.42,9.37,0.0,93.0,72.83,89.0,
NVIDIA GeForce RTX 3090,TrueCryptWhirlpool+XTS512bit,dict2,150.0,151.0,150.25,150.0,72.0,84.0,80.5,83.0,74.0,74.0,74.0,74.0,499.22,2301.89,1792.36,2301.89,2.03,9.37,7.29,9.37,0.0,87.0,59.5,84.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict2,1.0,1.0,1.0,1.0,71.0,76.0,72.72,71.0,74.0,74.0,74.0,74.0,499.91,2458.58,2308.18,2458.58,2.03,10.0,9.39,10.0,0.0,78.0,65.05,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,50.0,79.0,59.44,51.0,74.0,74.0,74.0,74.0,499.91,2528.58,2415.92,2528.58,2.03,10.29,9.83,10.29,0.0,81.0,62.26,64.5,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES (legacy),dict2,2.0,2.0,2.0,2.0,70.0,76.0,72.39,72.0,73.0,73.0,73.0,73.0,514.0,514.0,514.0,514.0,2.09,2.09,2.09,2.09,78.0,78.0,78.0,78.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish (legacy),dict2,1.0,1.0,1.0,1.0,49.0,79.0,70.78,77.5,73.0,73.0,73.0,73.0,513.88,2542.55,2407.35,2542.55,2.09,10.35,9.8,10.35,0.0,79.0,59.13,66.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,41.0,78.0,71.5,72.0,73.0,74.0,73.89,74.0,511.21,2616.55,2421.6,2616.55,2.08,10.65,9.85,10.65,0.0,77.0,64.15,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,68.0,76.0,71.28,71.0,74.0,74.0,74.0,74.0,499.91,2458.58,2308.18,2458.58,2.03,10.0,9.39,10.0,0.0,83.0,67.1,73.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,50.0,78.0,71.17,77.0,74.0,74.0,74.0,74.0,499.91,2528.58,2413.8,2528.58,2.03,10.29,9.82,10.29,0.0,82.0,61.98,62.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,71.0,75.0,72.17,72.0,74.0,74.0,74.0,74.0,499.91,2606.58,2505.73,2594.58,2.03,10.61,10.2,10.56,0.0,78.0,63.62,65.0,
NVIDIA GeForce RTX 3090,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,70.0,72.0,71.06,71.0,74.0,74.0,74.0,74.0,499.91,2458.58,2307.98,2458.58,2.03,10.0,9.39,10.0,0.0,77.0,64.62,73.0,
