GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3090,EthereumPre-SaleWallet PBKDF2-HMAC-SHA256,force,3340.0,1740969.0,1206581.63,1738126.0,61.0,96.0,82.42,95.0,73.0,84.0,80.0,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,EthereumWallet PBKDF2-HMAC-SHA256,force,0.0,0.0,0.0,0.0,69.0,76.0,73.38,76.0,72.0,73.0,72.88,73.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,EthereumWallet SCRYPT,force,0.0,0.0,0.0,0.0,70.0,97.0,78.0,71.5,72.0,72.0,72.0,72.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,ExodusDesktopWallet(scrypt),force,3865.0,3872.0,3868.38,3867.5,98.0,99.0,98.12,98.0,79.0,80.0,79.5,79.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,FileVault2,force,10.0,3448.0,1874.43,3152.0,53.0,79.0,64.76,65.0,73.0,75.0,74.05,74.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,FileZillaServer-=0.9.55,force,230798752.0,1103701870.0,992785212.44,1101117213.0,64.0,95.0,87.89,91.0,75.0,79.0,77.67,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,FlaskSessionCookie($salt.$salt.$pass),force,524928682.0,1540952379.0,1458083179.53,1533256333.0,57.0,97.0,92.0,94.0,76.0,81.0,78.76,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,FortiGate(FortiOS),force,400547231.0,11301941308.0,6693385355.75,7535526442.0,41.0,90.0,69.0,72.5,76.0,80.0,78.25,78.5,723.67,3846.34,1744.39,980.34,2.94,15.65,7.1,3.99,0.0,99.0,19.64,0.0,
NVIDIA GeForce RTX 3090,FortiGate256(FortiOS256),force,783179098.0,5508577791.0,2874236095.0,2330951396.0,84.0,92.0,89.33,92.0,77.0,79.0,77.67,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,GOSTR34.11-2012(Streebog)256-bit big-endian,force,169422679.0,196412158.0,192378978.93,194908666.0,65.0,94.0,90.8,94.0,77.0,84.0,81.53,82.0,723.67,3846.34,2639.01,3846.34,2.94,15.65,10.74,15.65,0.0,95.0,44.82,21.5,
NVIDIA GeForce RTX 3090,GOSTR34.11-2012(Streebog)512-bit big-endian,force,166978688.0,195106546.0,192514536.86,194686387.0,31.0,95.0,89.29,94.0,77.0,84.0,81.64,82.0,723.67,3846.34,2691.5,3846.34,2.94,15.65,10.95,15.65,0.0,95.0,49.39,67.0,
NVIDIA GeForce RTX 3090,GOSTR34.11-94,force,410605118.0,955847797.0,916535463.53,951190722.0,48.0,95.0,89.58,92.0,75.0,84.0,80.84,82.0,719.36,3846.34,2090.59,980.34,2.93,15.65,8.51,3.99,0.0,94.0,29.59,0.0,
NVIDIA GeForce RTX 3090,GPG(AES-128-AES-256(SHA-1($pass))),force,1819629.0,10073068.0,8753129.38,9998672.0,66.0,83.0,79.46,82.0,75.0,83.0,81.0,82.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,GRUB2,force,8.0,5411.0,2563.83,295.5,61.0,68.0,62.38,62.0,72.0,73.0,72.5,72.5,727.29,7180.84,5157.3,7180.84,2.96,29.22,20.99,29.22,0.0,94.0,48.95,68.0,
NVIDIA GeForce RTX 3090,HalfMD5,force,906481150.0,24150621086.0,14279676913.2,18798890350.0,57.0,89.0,75.0,76.0,77.0,80.0,77.8,77.0,725.0,3846.34,2050.26,980.34,2.95,15.65,8.34,3.99,0.0,91.0,22.2,0.0,
NVIDIA GeForce RTX 3090,HMAC-MD5(key=$pass),force,387721259.0,7839591824.0,5567599694.17,6897313904.5,52.0,95.0,84.0,92.5,78.0,80.0,78.83,79.0,720.79,3846.34,2023.4,980.34,2.93,15.65,8.23,3.99,0.0,95.0,19.08,0.0,
NVIDIA GeForce RTX 3090,HMAC-MD5(key=$salt),force,1122104038.0,12291468634.0,7738681224.86,8520617125.0,53.0,95.0,78.29,80.0,77.0,80.0,78.43,79.0,722.23,3846.34,2023.51,980.34,2.94,15.65,8.23,3.99,0.0,96.0,13.38,0.0,
NVIDIA GeForce RTX 3090,HMAC-SHA1(key=$pass),force,708519362.0,3651751010.0,2942287696.83,3596199806.0,54.0,95.0,85.67,93.0,76.0,80.0,78.17,78.0,723.67,3846.34,1946.73,980.34,2.94,15.65,7.92,3.99,0.0,95.0,20.76,0.0,
NVIDIA GeForce RTX 3090,HMAC-SHA1(key=$salt),force,793600000.0,7193312977.0,4792559855.6,4961412333.0,61.0,95.0,87.0,93.0,76.0,79.0,77.4,77.0,723.67,3846.34,1828.01,980.34,2.94,15.65,7.44,3.99,0.0,96.0,19.81,0.0,
NVIDIA GeForce RTX 3090,HMAC-SHA256(key=$pass),force,222663957.0,1619526102.0,1429352554.0,1610377746.0,84.0,96.0,92.89,94.0,78.0,82.0,80.44,81.0,723.67,3846.34,2594.14,3846.34,2.94,15.65,10.56,15.65,0.0,97.0,47.33,45.0,
NVIDIA GeForce RTX 3090,HMAC-SHA256(key=$salt),force,639603767.0,2163065120.0,1937191955.08,2097029834.0,91.0,95.0,92.08,92.0,76.0,81.0,78.77,79.0,719.36,3846.34,2181.07,980.34,2.93,15.65,8.87,3.99,0.0,93.0,27.64,0.0,
NVIDIA GeForce RTX 3090,HMAC-SHA512(key=$pass),force,106851040.0,461312861.0,435690823.68,460338143.0,91.0,96.0,92.47,92.0,76.0,82.0,79.84,80.0,723.67,3878.34,2559.37,3878.34,2.94,15.78,10.41,15.78,0.0,94.0,46.03,47.0,
NVIDIA GeForce RTX 3090,HMAC-SHA512(key=$salt),force,154010531.0,1168025344.0,1022656590.8,1125149324.0,74.0,91.0,86.4,90.0,78.0,83.0,80.8,81.0,719.36,3878.34,2451.19,3878.34,2.93,15.78,9.97,15.78,0.0,94.0,39.23,0.0,
NVIDIA GeForce RTX 3090,HMAC-Streebog-256(key=$pass) big-endian,force,16600841.0,71391599.0,66583526.57,71062459.0,65.0,97.0,93.57,96.0,74.0,83.0,80.29,81.0,719.36,3846.34,2098.07,980.34,2.93,15.65,8.54,3.99,0.0,97.0,32.0,0.0,
NVIDIA GeForce RTX 3090,HMAC-Streebog-256(key=$salt) big-endian,force,54428781.0,95849153.0,91582913.86,94426793.5,85.0,97.0,93.57,94.0,75.0,83.0,80.0,80.5,719.36,3846.34,2015.93,980.34,2.93,15.65,8.2,3.99,0.0,97.0,30.76,0.0,
NVIDIA GeForce RTX 3090,HMAC-Streebog-512(key=$pass) big-endian,force,32859950.0,61369342.0,58438638.0,60318851.5,85.0,95.0,91.86,92.0,74.0,82.0,79.43,80.0,723.67,3846.34,2016.39,980.34,2.94,15.65,8.2,3.99,0.0,97.0,28.61,0.0,
NVIDIA GeForce RTX 3090,HMAC-Streebog-512(key=$salt) big-endian,force,41175151.0,79802836.0,76163368.21,79717924.5,57.0,96.0,92.21,95.0,73.0,82.0,79.21,80.0,722.23,3846.34,1940.22,980.34,2.94,15.65,7.89,3.99,0.0,96.0,26.73,0.0,
NVIDIA GeForce RTX 3090,IKE-PSK MD5,force,610538846.0,2132048447.0,1976964893.85,2127735040.0,70.0,92.0,89.0,91.0,77.0,82.0,80.23,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,IKE-PSK SHA1,force,250794173.0,889464218.0,847569100.26,885261254.0,92.0,96.0,93.16,93.0,72.0,82.0,79.58,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,iPhonepasscode(UIDkey+SystemKeybag),force,6.0,187.0,107.95,170.5,39.0,71.0,67.15,68.5,72.0,73.0,72.35,72.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,IPMI2RAKPHMAC-SHA1,force,672714418.0,2809322730.0,2484561633.91,2789878779.0,79.0,91.0,88.45,89.0,76.0,82.0,79.36,80.0,725.0,3846.34,2387.86,2413.34,2.95,15.65,9.72,9.82,0.0,91.0,37.55,0.0,
NVIDIA GeForce RTX 3090,iSCSICHAPauthentication MD5(CHAP),force,564676830.0,19291375618.0,11811482959.6,16210364489.0,19.0,96.0,76.4,90.0,78.0,81.0,79.0,79.0,729.32,3850.65,1877.19,986.65,2.97,15.67,7.64,4.01,0.0,94.0,17.92,0.0,
NVIDIA GeForce RTX 3090,iTunesbackup-10.0,force,879.0,283860.0,163857.8,252542.5,51.0,85.0,67.9,71.0,74.0,83.0,78.7,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,iTunesbackup-=10.0,force,0.0,0.0,0.0,0.0,66.0,66.0,66.0,66.0,73.0,74.0,73.75,74.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,JavaObjecthashCode(),force,359534652.0,57519066046.0,22070706173.75,15202111998.5,15.0,54.0,34.5,34.5,77.0,78.0,77.25,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,JKSJavaKeyStorePrivateKeys(SHA1),force,572488521.0,11386598441.0,7142191415.4,8701275799.0,83.0,92.0,87.8,88.0,78.0,80.0,78.8,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Juniper-NetBSDsha1crypt,force,1355.0,413942.0,251397.67,309941.0,34.0,86.0,66.06,66.0,74.0,83.0,78.06,77.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,JuniperIVE,force,1775565.0,2743999.0,2596943.69,2735225.0,71.0,92.0,86.92,90.0,78.0,83.0,81.62,82.0,723.67,5262.34,4695.09,5262.34,2.94,21.41,19.1,21.41,0.0,93.0,69.75,91.5,
NVIDIA GeForce RTX 3090,JWT(JSONWebToken),force,261129316.0,1616505641.0,1425661907.45,1606982220.0,90.0,97.0,94.09,94.0,78.0,83.0,80.91,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Keccak-224,force,175726678.0,1847746844.0,1690262705.21,1832376191.0,92.0,96.0,93.14,92.5,82.0,85.0,83.86,84.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Keccak-256,force,88777.0,1836001397.0,1577210595.07,1832797572.0,6.0,95.0,87.07,92.0,82.0,943.0,141.33,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Keccak-384,force,52703659.0,1838635097.0,1636143256.59,1837545304.0,51.0,95.0,90.41,93.0,81.0,86.0,84.29,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Keccak-512,force,53020125.0,1838043705.0,1608450069.06,1833675499.0,90.0,96.0,93.0,93.0,81.0,86.0,84.35,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,KeePass1AES-withoutkeyfile,force,8.0,3165.0,1438.04,242.5,70.0,77.0,73.18,73.0,75.0,76.0,75.04,75.0,727.29,5370.65,3858.24,5370.65,2.96,21.85,15.7,21.85,0.0,90.0,46.41,69.0,
NVIDIA GeForce RTX 3090,KeePass1Twofish-withkeyfile,force,842.0,195699.0,107374.71,194994.0,65.0,91.0,82.19,85.0,75.0,80.0,77.57,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Keepass2AES-withkeyfile,force,2002.0,486551.0,333204.53,371880.0,74.0,87.0,81.6,83.0,75.0,83.0,79.27,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,KeePass2AES-withoutkeyfile,force,1671.0,489521.0,249316.16,307461.0,32.0,86.0,78.79,82.0,75.0,83.0,77.79,78.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype17 DB,force,76207.0,1988688.0,1681886.75,1984704.0,60.0,95.0,87.06,94.0,75.0,84.0,81.69,83.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype17 Pre-Auth,force,44587.0,1995218.0,1492115.05,1988715.0,49.0,95.0,82.47,93.0,75.0,85.0,81.42,83.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype17 TGS-REP(AES128-CTS-HMAC-SHA1-96),force,66404.0,1994785.0,1439161.53,1989788.0,48.0,94.0,84.84,94.0,75.0,85.0,81.32,83.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype18 DB,force,2378.0,184809.0,151167.07,180147.0,54.0,81.0,67.33,67.0,75.0,77.0,76.73,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype18 Pre-Auth,force,2452.0,991790.0,767042.55,988361.5,67.0,95.0,85.1,94.0,74.0,85.0,81.1,82.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype18 TGS-REP(AES256-CTS-HMAC-SHA1-96),force,2257.0,990882.0,739540.5,989200.5,50.0,95.0,81.3,94.0,73.0,85.0,81.0,82.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype23 AS-REP,force,846776148.0,1278677181.0,1193544429.2,1261990670.5,33.0,92.0,72.5,90.5,72.0,82.0,78.3,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Kerberos5 etype23 AS-REQPre-Auth,force,868331282.0,1324670322.0,1231098553.1,1302784599.5,32.0,91.0,74.1,89.0,73.0,83.0,79.6,80.0,719.36,2430.34,1617.3,980.34,2.93,9.89,6.58,3.99,0.0,92.0,29.41,0.0,
NVIDIA GeForce RTX 3090,Kerberos5 etype23 TGS-REP,force,875850667.0,1311724529.0,1226031769.9,1295938153.5,35.0,91.0,80.8,89.0,71.0,81.0,77.9,79.5,727.5,2432.84,1430.59,982.84,2.96,9.9,5.82,4.0,0.0,91.0,26.19,0.0,
NVIDIA GeForce RTX 3090,KNXIPSecure-DeviceAuthenticationCode,force,3.0,3.0,3.0,3.0,62.0,63.0,62.88,63.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,LastPass+LastPasssniffed,force,498204.0,6798811.0,5883172.13,6759276.0,64.0,96.0,88.67,93.0,80.0,86.0,84.2,85.0,723.67,5846.34,3354.38,2913.34,2.94,23.79,13.65,11.85,0.0,97.0,37.77,0.0,
NVIDIA GeForce RTX 3090,LinuxKernelCryptoAPI(2.4),force,390163474.0,3024629881.0,2378714228.14,2960757945.0,69.0,96.0,91.57,95.0,79.0,82.0,80.86,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,LM,force,507084201.0,56843093704.0,24522231096.25,20369373240.0,86.0,96.0,93.25,95.5,77.0,79.0,78.0,78.0,722.23,3846.34,1975.84,980.34,2.94,15.65,8.04,3.99,0.0,82.0,14.0,0.0,
NVIDIA GeForce RTX 3090,LotusNotes-Domino5,force,269919378.0,820319120.0,775847030.5,818796004.5,65.0,95.0,87.6,93.0,79.0,86.0,83.7,84.0,719.36,3846.34,3065.14,3846.34,2.93,15.65,12.47,15.65,0.0,95.0,64.57,94.0,
NVIDIA GeForce RTX 3090,LotusNotes-Domino6,force,107559242.0,265209605.0,251290097.85,264534646.0,87.0,92.0,90.77,91.0,80.0,85.0,83.85,84.0,723.67,3846.34,2712.46,3846.34,2.94,15.65,11.04,15.65,0.0,96.0,47.77,54.5,
NVIDIA GeForce RTX 3090,LotusNotes-Domino8,force,3829.0,1634832.0,883116.65,301925.0,35.0,94.0,79.04,72.5,75.0,85.0,79.88,77.0,721.17,5598.15,3970.14,5598.15,2.93,22.78,16.15,22.78,0.0,69.0,32.39,22.0,
NVIDIA GeForce RTX 3090,MD4,force,1204025806.0,23336582188.0,13545111885.25,14819919773.5,83.0,95.0,89.0,89.0,79.0,81.0,80.25,80.5,727.29,3848.84,2054.22,986.84,2.96,15.66,8.36,4.02,0.0,87.0,15.5,0.0,
NVIDIA GeForce RTX 3090,md5($pass.$salt),force,337853981.0,12894982383.0,7835926372.5,9949313614.0,63.0,85.0,69.5,64.0,72.0,76.0,74.33,74.5,727.29,3850.65,1958.1,988.65,2.96,15.67,7.97,4.02,0.0,57.0,11.27,0.0,
NVIDIA GeForce RTX 3090,md5($salt.$pass),force,949226225.0,22056516149.0,13841159953.0,18640676670.0,19.0,92.0,63.8,91.0,75.0,77.0,76.0,76.0,725.0,3846.34,1953.16,980.34,2.95,15.65,7.95,3.99,0.0,93.0,14.64,0.0,
NVIDIA GeForce RTX 3090,md5($salt.$pass.$salt),force,566235367.0,18498115682.0,8292565117.25,7052954710.0,60.0,92.0,77.75,79.5,77.0,80.0,78.0,77.5,727.29,3850.65,1981.32,988.65,2.96,15.67,8.06,4.02,0.0,94.0,20.09,0.0,
NVIDIA GeForce RTX 3090,md5($salt.md5($pass)),force,879739667.0,11169641748.0,6410086856.25,6795483005.0,44.0,81.0,66.0,69.5,77.0,80.0,78.5,78.5,723.67,3846.34,1952.76,980.34,2.94,15.65,7.95,3.99,0.0,83.0,15.64,0.0,
NVIDIA GeForce RTX 3090,md5($salt.md5($pass.$salt)),force,567446103.0,11057108130.0,5825684321.25,5839091526.0,19.0,79.0,48.0,47.0,77.0,80.0,78.0,77.5,723.67,3846.34,1871.73,980.34,2.94,15.65,7.62,3.99,0.0,93.0,18.5,0.0,
NVIDIA GeForce RTX 3090,md5($salt.md5($salt.$pass)),force,905431325.0,11053363706.0,6602303243.0,7225208970.5,37.0,90.0,67.0,70.5,78.0,80.0,78.75,78.5,723.67,3846.34,1871.73,980.34,2.94,15.65,7.62,3.99,0.0,90.0,16.83,0.0,
NVIDIA GeForce RTX 3090,md5($salt.sha1($salt.$pass)),force,562207494.0,7959066867.0,5027614446.75,5794591713.0,82.0,95.0,90.75,93.0,79.0,81.0,80.0,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,md5($salt.utf16le($pass)),force,930598378.0,22386028394.0,13312664228.0,15435288940.0,39.0,91.0,74.4,87.0,76.0,78.0,76.8,76.0,723.67,3846.34,1952.76,980.34,2.94,15.65,7.95,3.99,0.0,89.0,16.27,0.0,
NVIDIA GeForce RTX 3090,md5(md5($pass)),force,217639773.0,11834402533.0,6852909040.2,6802238001.0,36.0,92.0,60.6,48.0,75.0,79.0,77.0,76.0,725.0,3846.34,2110.86,980.34,2.95,15.65,8.59,3.99,0.0,89.0,14.92,0.0,
NVIDIA GeForce RTX 3090,md5(md5($pass).md5($salt)),force,906083633.0,10271709387.0,6208336805.75,6827777101.5,78.0,94.0,87.0,88.0,77.0,79.0,78.25,78.5,721.29,3846.34,1950.37,980.34,2.93,15.65,7.94,3.99,0.0,66.0,15.5,0.0,
NVIDIA GeForce RTX 3090,md5(md5(md5($pass))),force,279945030.0,8704515176.0,6117440427.29,8036817547.0,58.0,95.0,87.86,93.0,77.0,81.0,79.0,79.0,723.67,3846.34,2132.39,980.34,2.94,15.65,8.68,3.99,0.0,95.0,34.77,0.0,
NVIDIA GeForce RTX 3090,md5(sha1($pass)),force,393357447.0,9027481954.0,5477831366.5,6245243032.5,32.0,95.0,76.75,90.0,77.0,80.0,78.5,78.5,720.79,3846.34,1952.5,980.34,2.93,15.65,7.94,3.99,0.0,48.0,12.82,0.0,
NVIDIA GeForce RTX 3090,md5(sha1($pass).$salt),force,772780508.0,6545660250.0,4641649130.0,5870389455.0,85.0,95.0,92.6,94.0,79.0,81.0,79.8,80.0,720.79,3846.34,2171.85,980.34,2.93,15.65,8.84,3.99,0.0,94.0,22.29,0.0,
NVIDIA GeForce RTX 3090,md5(sha1($pass).md5($pass).sha1($pass)),force,791818679.0,5155491279.0,4202782359.25,5087272121.5,58.0,91.0,83.62,90.5,79.0,83.0,81.5,81.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,md5(sha1($salt).md5($pass)),force,859303092.0,10282612128.0,5983890510.2,4542948443.0,21.0,90.0,75.6,89.0,80.0,82.0,81.0,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,md5(strtoupper(md5($pass))),force,347247037.0,11602472733.0,6693652428.33,6815631965.0,46.0,90.0,63.33,54.5,75.0,80.0,77.17,76.5,720.79,3846.34,2110.32,980.34,2.93,15.65,8.59,3.99,0.0,89.0,27.08,0.0,
NVIDIA GeForce RTX 3090,md5(utf16le($pass)),force,171070896.0,23987979120.0,11484618552.0,11187637572.5,48.0,90.0,63.67,52.0,77.0,80.0,78.17,78.0,723.67,3846.34,2050.01,980.34,2.94,15.65,8.34,3.99,0.0,95.0,27.8,0.0,
NVIDIA GeForce RTX 3090,md5(utf16le($pass).$salt),force,822739554.0,19736059845.0,9203346319.5,8127292939.5,58.0,95.0,84.0,91.5,75.0,78.0,76.0,75.5,722.23,3846.34,1952.63,980.34,2.94,15.65,7.95,3.99,0.0,96.0,14.55,0.0,
NVIDIA GeForce RTX 3090,MD5,force,1369377011.0,23057911621.0,14739055527.6,20556777922.0,68.0,96.0,85.4,90.0,72.0,74.0,73.4,74.0,723.67,3846.34,2050.01,980.34,2.94,15.65,8.34,3.99,0.0,96.0,17.5,0.0,
NVIDIA GeForce RTX 3090,md5crypt MD5(Unix) Cisco-IOS$1$(MD5),force,1937410.0,2751784.0,2621267.85,2742195.0,67.0,91.0,86.54,90.0,77.0,82.0,80.38,81.0,723.67,5262.34,3330.81,5262.34,2.94,21.41,13.55,21.41,0.0,93.0,43.48,47.0,
NVIDIA GeForce RTX 3090,MetaMaskWallet,force,320208.0,322548.0,321041.25,320934.0,91.0,91.0,91.0,91.0,80.0,82.0,81.12,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MongoDBServerKeySCRAM-SHA-1,force,1914.0,146251.0,93872.29,133751.0,60.0,70.0,67.47,69.0,75.0,77.0,76.53,77.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MongoDBServerKeySCRAM-SHA-256,force,15.0,4708.0,3121.82,4553.0,54.0,76.0,61.88,55.0,72.0,73.0,72.94,73.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Mozillakey3.db,force,195423081.0,230392788.0,227342478.69,230157801.0,92.0,96.0,92.69,92.0,73.0,78.0,75.62,76.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,Mozillakey4.db,force,20.0,53305.0,36336.68,53295.0,72.0,75.0,72.21,72.0,71.0,75.0,73.58,74.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MS-AzureSyncPBKDF2-HMAC-SHA256,force,11366955.0,30029359.0,28367273.94,29608073.0,62.0,90.0,83.06,86.0,78.0,85.0,83.06,83.5,725.0,6844.34,4277.76,6844.34,2.95,27.85,17.41,27.85,0.0,95.0,43.77,43.5,
NVIDIA GeForce RTX 3090,MSOffice2007,force,22.0,7935.0,5635.41,7714.0,38.0,94.0,67.24,66.0,73.0,76.0,74.12,74.0,723.67,5284.34,3485.72,5284.34,2.94,21.5,14.18,21.5,0.0,84.0,39.17,56.0,
NVIDIA GeForce RTX 3090,MSOffice2010,force,11.0,3893.0,2253.5,3843.0,66.0,69.0,67.25,67.0,72.0,73.0,72.95,73.0,723.67,5284.34,3869.3,5284.34,2.94,21.5,15.74,21.5,0.0,95.0,41.74,64.0,
NVIDIA GeForce RTX 3090,MSOffice2013,force,1.0,1.0,1.0,1.0,72.0,76.0,73.62,74.0,71.0,72.0,71.75,72.0,722.23,1908.34,1323.0,980.34,2.94,7.77,5.38,3.99,0.0,78.0,25.68,0.0,
NVIDIA GeForce RTX 3090,MSOffice2016-SheetProtection,force,1.0,1.0,1.0,1.0,72.0,74.0,72.5,72.0,74.0,74.0,74.0,74.0,644.16,5434.37,3045.8,906.37,2.62,22.11,12.39,3.69,3.0,87.0,36.57,20.0,
NVIDIA GeForce RTX 3090,MultiBitClassic.key(MD5),force,250736345.0,1282245350.0,1182239783.88,1252281982.0,85.0,96.0,90.29,90.0,77.0,83.0,81.06,82.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MultiBitClassic.wallet(scrypt),force,2.0,2.0,2.0,2.0,96.0,98.0,97.0,97.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MultiBitHD(scrypt),force,2.0,2.0,2.0,2.0,96.0,98.0,97.25,98.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MurmurHash,force,955875355.0,148389138833.0,65031890718.5,55391274343.0,16.0,73.0,44.5,44.5,75.0,76.0,75.25,75.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MurmurHash3,force,0.0,97845028461.0,27571351118.4,6927126939.0,7.0,77.0,30.0,24.0,71.0,74.0,72.4,72.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,MySQL323,force,438815533.0,105715922970.0,49086341479.25,45095313707.0,35.0,92.0,64.75,66.0,69.0,70.0,69.5,69.5,723.67,3846.34,1270.36,980.34,2.94,15.65,5.17,3.99,0.0,69.0,4.44,0.0,
NVIDIA GeForce RTX 3090,MySQL4.1-MySQL5,force,62322190.0,7461325692.0,4735634575.57,6525217008.0,63.0,95.0,85.71,87.0,75.0,77.0,76.29,76.0,722.23,3846.34,1871.61,980.34,2.94,15.65,7.62,3.99,0.0,96.0,30.5,0.0,
NVIDIA GeForce RTX 3090,MySQLCRAM(SHA1),force,738416296.0,4661658851.0,3911738367.75,4620245709.0,39.0,91.0,84.0,90.5,78.0,82.0,80.38,80.5,720.79,3846.34,2052.11,980.34,2.93,15.65,8.35,3.99,0.0,93.0,30.33,0.0,
NVIDIA GeForce RTX 3090,NetNTLMv1-NetNTLMv1+ESS,force,1392850539.0,23130885239.0,14291621566.6,20948998288.0,74.0,94.0,81.8,78.0,77.0,80.0,78.4,78.0,723.67,3848.15,1977.62,982.15,2.94,15.66,8.05,4.0,0.0,95.0,27.64,0.0,
NVIDIA GeForce RTX 3090,NetNTLMv2,force,700896997.0,3488174560.0,2857573419.0,3360324798.0,70.0,97.0,90.29,94.0,78.0,81.0,80.0,80.0,729.11,3850.65,2191.39,988.65,2.97,15.67,8.92,4.02,0.0,96.0,38.56,0.0,
NVIDIA GeForce RTX 3090,NTLM,force,914736742.0,20404957798.0,12662411885.8,18894676457.0,66.0,95.0,80.6,82.0,77.0,81.0,79.6,80.0,729.32,3850.65,2219.24,988.65,2.97,15.67,9.03,4.02,0.0,95.0,19.45,0.0,
NVIDIA GeForce RTX 3090,OpenCart,force,183089776.0,3895087404.0,3003584139.29,3791888883.0,43.0,96.0,86.29,94.0,78.0,82.0,80.43,81.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,OpenDocumentFormat(ODF)1.1(SHA-1 Blowfish),force,296611.0,3098931.0,2559797.87,3094389.0,42.0,99.0,83.87,95.0,76.0,81.0,79.0,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,OpenDocumentFormat(ODF)1.2(SHA-256 AES),force,2.0,2.0,2.0,2.0,68.0,74.0,68.75,68.0,72.0,73.0,72.12,72.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,OpenEdgeProgressEncode,force,32580884.0,104723970.0,74015107.07,72305400.0,64.0,98.0,75.21,70.0,74.0,75.0,74.71,75.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,OracleH-Type(Oracle7+),force,0.0,1650158557.0,1271215367.5,1428429246.5,42.0,90.0,78.64,88.0,78.0,83.0,81.0,81.5,723.67,3846.34,2717.99,3846.34,2.94,15.65,11.06,15.65,0.0,92.0,42.95,18.0,
