GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 3070,VeraCryptSHA512+XTS512bit,dict4,1378.0,1386.0,1383.89,1386.0,93.0,94.0,93.11,93.0,80.0,84.0,82.0,82.0,357.09,357.09,357.09,357.09,4.36,4.36,4.36,4.36,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS1024bit+boot-mode,dict4,77.0,77.0,77.0,77.0,90.0,91.0,90.35,90.0,67.0,71.0,69.29,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS1024bit,dict4,30.0,30.0,30.0,30.0,90.0,90.0,90.0,90.0,66.0,70.0,68.5,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS1536bit+boot-mode,dict4,49.0,50.0,49.44,49.0,87.0,88.0,87.72,88.0,67.0,70.0,68.72,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS512bit+boot-mode,dict4,154.0,155.0,154.22,154.0,90.0,91.0,90.22,90.0,67.0,71.0,69.0,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptStreebog-512+XTS512bit,dict4,61.0,61.0,61.0,61.0,90.0,90.0,90.0,90.0,69.0,72.0,70.71,71.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptWhirlpool+XTS1024bit,dict4,66.0,66.0,66.0,66.0,89.0,89.0,89.0,89.0,67.0,70.0,68.89,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptWhirlpool+XTS512bit,dict4,133.0,133.0,133.0,133.0,89.0,90.0,89.11,89.0,70.0,72.0,71.28,71.5,509.09,509.09,509.09,509.09,6.21,6.21,6.21,6.21,1.0,1.0,1.0,1.0,
NVIDIA GeForce RTX 3070,VirtualBox(PBKDF2-HMAC-SHA256&AES-128-XTS),dict4,6940.0,7085.0,6992.44,6980.5,96.0,97.0,96.22,96.0,83.0,84.0,83.89,84.0,356.11,7280.07,6703.11,7280.07,4.35,88.87,81.83,88.87,0.0,96.0,78.42,95.0,
NVIDIA GeForce RTX 3070,VirtualBox(PBKDF2-HMAC-SHA256&AES-256-XTS),dict4,5448.0,5542.0,5489.78,5490.5,87.0,96.0,95.22,96.0,82.0,84.0,83.17,83.0,356.11,7280.07,6703.11,7280.07,4.35,88.87,81.83,88.87,0.0,93.0,76.08,91.0,
NVIDIA GeForce RTX 3070,VMwareVMX(PBKDF2-HMAC-SHA1+AES-256-CBC),dict4,237921.0,243775.0,240251.06,239856.5,87.0,95.0,94.39,95.0,82.0,85.0,84.06,84.0,356.11,6190.07,5678.53,6190.07,4.35,75.56,69.32,75.56,0.0,95.0,78.86,94.0,
NVIDIA GeForce RTX 3070,WBB3(WoltlabBurningBoard),dict4,222276476.0,225358697.0,223817586.5,223817586.5,23.0,27.0,25.0,25.0,63.0,63.0,63.0,63.0,356.11,2058.07,1420.08,2058.07,4.35,25.12,17.33,25.12,0.0,31.0,16.75,21.5,
NVIDIA GeForce RTX 3070,Web2pypbkdf2-sha512,dict4,704798.0,724915.0,712106.33,710176.0,86.0,95.0,93.56,94.0,83.0,85.0,83.83,84.0,356.11,6648.07,5827.47,6648.07,4.35,81.15,71.14,81.15,0.0,94.0,75.09,92.0,
NVIDIA GeForce RTX 3070,Whirlpool,dict4,61479366.0,63548809.0,62209122.36,62035600.0,42.0,69.0,54.14,55.0,66.0,68.0,67.5,68.0,356.11,2064.07,1794.5,2064.07,4.35,25.2,21.91,25.2,0.0,68.0,45.89,51.0,
NVIDIA GeForce RTX 3070,WindowsHelloPIN-Password,dict4,199567.0,200852.0,200052.72,199865.0,96.0,96.0,96.0,96.0,78.0,83.0,80.61,81.0,356.11,5326.07,4648.39,5326.07,4.35,65.02,56.74,65.02,0.0,96.0,77.95,95.0,
NVIDIA GeForce RTX 3070,WindowsPhone8+PIN-password,dict4,196288799.0,200216493.0,198155201.67,197960313.0,35.0,35.0,35.0,35.0,73.0,74.0,73.33,73.0,356.11,2058.07,1420.08,2058.07,4.35,25.12,17.33,25.12,0.0,35.0,19.62,27.5,
NVIDIA GeForce RTX 3070,WinZip,dict4,3540704.0,3618067.0,3573433.89,3569704.5,49.0,89.0,82.06,87.0,77.0,80.0,78.61,79.0,356.11,6210.07,5446.6,6210.07,4.35,75.81,66.49,75.81,0.0,89.0,66.09,85.0,
NVIDIA GeForce RTX 3070,WPA-EAPOL-PBKDF2,dict4,602280.0,606592.0,603819.0,603526.5,94.0,96.0,94.94,95.0,71.0,78.0,75.22,75.5,356.11,5272.07,4630.94,5272.07,4.35,64.36,56.53,64.36,0.0,95.0,74.7,93.0,
NVIDIA GeForce RTX 3070,WPA-PBKDF2-PMKID+EAPOL,dict4,569181.0,583966.0,574737.56,573788.5,94.0,95.0,94.78,95.0,83.0,85.0,83.83,84.0,356.11,5272.07,4630.94,5272.07,4.35,64.36,56.53,64.36,0.0,95.0,76.52,94.0,
NVIDIA GeForce RTX 3070,XMPPSCRAMPBKDF2-SHA1,dict4,1163156.0,1181554.0,1174114.72,1176944.5,94.0,95.0,94.78,95.0,80.0,83.0,82.17,82.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3090,1Password  agilekeychain,dict4,6946475.0,7168483.0,7006103.67,6985950.5,46.0,94.0,89.83,92.0,86.0,87.0,86.17,86.0,1065.16,5873.27,5597.35,5873.27,4.33,23.9,22.78,23.9,0.0,94.0,78.55,93.0,
NVIDIA GeForce RTX 3090,1Password  cloudkeychain,dict4,28892.0,29505.0,29093.61,28987.0,90.0,96.0,95.0,95.0,86.0,87.0,86.78,87.0,1062.28,7455.27,6899.6,7455.27,4.32,30.34,28.07,30.34,0.0,96.0,81.87,95.0,
NVIDIA GeForce RTX 3090,7-Zip,dict4,7968.0,8204.0,8060.67,8040.0,88.0,97.0,95.56,96.0,83.0,84.0,83.39,83.0,543.17,5619.84,5178.45,5619.84,2.21,22.87,21.07,22.87,0.0,96.0,82.35,95.0,
NVIDIA GeForce RTX 3090,AESCrypt(SHA256),dict4,470555.0,476014.0,472886.06,470984.0,95.0,97.0,96.44,96.5,82.0,86.0,84.22,84.0,540.61,6617.34,6088.99,6617.34,2.2,26.93,24.78,26.93,0.0,96.0,82.35,96.0,
NVIDIA GeForce RTX 3090,AIX{smd5},dict4,2649108.0,2782064.0,2691689.94,2671071.5,64.0,94.0,91.5,93.0,79.0,83.0,81.28,81.5,540.61,5013.34,4430.07,5013.34,2.2,20.4,18.03,20.4,0.0,94.0,76.3,93.0,
NVIDIA GeForce RTX 3090,AIX{ssha1},dict4,65551980.0,69069942.0,66958860.3,66859792.0,93.0,95.0,94.1,94.0,84.0,85.0,84.4,84.0,542.01,5347.34,4446.41,5347.34,2.21,21.76,18.09,21.76,0.0,95.0,64.81,93.0,
NVIDIA GeForce RTX 3090,AIX{ssha256},dict4,29763981.0,30477486.0,30006589.0,29912313.5,44.0,89.0,77.89,84.5,82.0,84.0,83.33,83.0,540.61,5599.16,4939.62,5599.16,2.2,22.78,20.1,22.78,0.0,88.0,60.57,73.0,
NVIDIA GeForce RTX 3090,AIX{ssha512},dict4,13568462.0,14052131.0,13677082.78,13618617.0,45.0,90.0,82.28,87.0,83.0,85.0,84.56,85.0,542.05,6265.84,5519.48,6265.84,2.21,25.5,22.46,25.5,0.0,88.0,61.52,86.0,
NVIDIA GeForce RTX 3090,Android FDE -= 4.3,dict4,1846851.0,1891011.0,1862935.39,1855132.5,86.0,96.0,94.17,94.0,86.0,87.0,86.56,87.0,1066.59,6081.27,5427.29,6081.27,4.34,24.74,22.08,24.74,0.0,95.0,77.09,94.0,
NVIDIA GeForce RTX 3090,AndroidBackup,dict4,391964.0,399120.0,394650.83,394031.0,89.0,97.0,95.89,96.0,86.0,86.0,86.0,86.0,541.8,5557.97,5121.9,5557.97,2.2,22.62,20.84,22.62,0.0,96.0,80.65,95.0,
NVIDIA GeForce RTX 3090,AndroidFDE(SamsungDEK),dict4,794979.0,810528.0,800188.06,798250.5,90.0,94.0,92.56,93.0,85.0,86.0,85.94,86.0,540.61,6595.34,5805.72,6595.34,2.2,26.84,23.62,26.84,0.0,94.0,75.78,92.0,
NVIDIA GeForce RTX 3090,AnsibleVault,dict4,329052.0,334942.0,331574.78,331397.5,92.0,94.0,92.61,92.0,85.0,86.0,85.78,86.0,540.67,6595.34,5805.72,6595.34,2.2,26.84,23.62,26.84,0.0,94.0,74.09,92.0,
NVIDIA GeForce RTX 3090,AppleFileSystem(APFS),dict4,174197.0,177367.0,175356.76,175178.0,96.0,97.0,96.71,97.0,82.0,86.0,84.12,84.0,541.8,5599.97,4940.36,5599.84,2.2,22.79,20.1,22.79,0.0,97.0,78.09,96.0,
NVIDIA GeForce RTX 3090,AppleSecureNotes,dict4,170608.0,173176.0,171950.5,171667.0,96.0,97.0,96.67,97.0,85.0,86.0,85.67,86.0,544.51,5599.84,5160.3,5599.84,2.22,22.79,21.0,22.79,0.0,97.0,81.87,96.0,
NVIDIA GeForce RTX 3090,AxCrypt1,dict4,413966.0,418648.0,414904.18,414191.0,94.0,96.0,95.41,95.0,83.0,84.0,83.82,84.0,542.01,5179.34,4757.9,5179.34,2.21,21.07,19.36,21.07,0.0,96.0,80.59,95.0,
NVIDIA GeForce RTX 3090,AxCrypt1in-memorySHA1,dict4,288160728.0,288160728.0,288160728.0,288160728.0,17.0,17.0,17.0,17.0,78.0,78.0,78.0,78.0,540.61,3553.34,2692.76,3553.34,2.2,14.46,10.96,14.46,0.0,17.0,7.43,8.0,
NVIDIA GeForce RTX 3090,bcrypt$2-$ Blowfish(Unix),dict4,94945.0,95473.0,95236.82,95219.0,89.0,93.0,91.06,91.0,74.0,76.0,75.47,76.0,540.61,10475.34,6821.99,10475.34,2.2,42.62,27.76,42.62,0.0,100.0,52.03,81.0,
NVIDIA GeForce RTX 3090,Bitcoin-Litecoinwallet.dat,dict4,16099.0,16442.0,16159.17,16099.0,87.0,96.0,94.06,94.0,83.0,85.0,84.0,84.0,541.8,5265.97,4675.58,5265.84,2.2,21.43,19.03,21.43,0.0,95.0,76.0,94.0,
NVIDIA GeForce RTX 3090,BitLocker,dict4,261.0,263.0,262.11,262.0,96.0,98.0,97.16,97.0,79.0,80.0,79.37,79.0,542.05,2049.84,1942.23,2049.84,2.21,8.34,7.9,8.34,0.0,99.0,86.68,97.0,
NVIDIA GeForce RTX 3090,BitSharesv0.x-sha512(sha512_bin(pass)),dict4,217174548.0,220141091.0,218657819.5,218657819.5,26.0,27.0,26.5,26.5,78.0,78.0,78.0,78.0,541.8,3555.97,2802.78,3555.97,2.2,14.47,11.4,14.47,0.0,40.0,17.5,21.5,
NVIDIA GeForce RTX 3090,BLAKE2b-512($pass.$salt),dict4,67006312.0,77504541.0,71806921.92,71146590.0,15.0,39.0,25.0,23.0,72.0,77.0,74.0,73.0,540.61,3583.34,3076.38,3583.34,2.2,14.58,12.52,14.58,0.0,36.0,15.56,15.0,
NVIDIA GeForce RTX 3090,BLAKE2b-512($salt.$pass),dict4,70599492.0,82273971.0,76278631.58,76109276.0,5.0,34.0,18.58,19.5,70.0,73.0,71.42,71.0,537.73,3575.34,3039.8,3575.34,2.19,14.55,12.37,14.55,0.0,39.0,14.71,10.0,
NVIDIA GeForce RTX 3090,BLAKE2b-512,dict4,232713816.0,239684213.0,236199014.5,236199014.5,26.0,29.0,27.5,27.5,79.0,79.0,79.0,79.0,537.73,3553.34,2423.39,3553.34,2.19,14.46,9.86,14.46,0.0,34.0,13.75,8.5,
NVIDIA GeForce RTX 3090,Blockchain MyWallet SecondPassword(SHA256),dict4,690450.0,699833.0,692254.28,690720.5,96.0,97.0,96.22,96.0,83.0,86.0,84.83,85.0,540.23,5099.84,4505.48,5099.84,2.2,20.75,18.33,20.75,0.0,96.0,76.43,96.0,
NVIDIA GeForce RTX 3090,Blockchain MyWallet V2,dict4,780880.0,793823.0,785940.0,785048.5,88.0,96.0,94.67,95.0,85.0,86.0,85.89,86.0,540.23,5557.84,4903.74,5557.84,2.2,22.61,19.95,22.61,0.0,96.0,78.78,95.0,
NVIDIA GeForce RTX 3090,Blockchain MyWallet,dict4,93812249.0,97764608.0,95532190.86,94888587.0,9.0,96.0,76.43,93.0,81.0,83.0,82.43,83.0,540.23,5557.84,4721.93,5557.84,2.2,22.61,19.21,22.61,0.0,93.0,58.67,87.5,
NVIDIA GeForce RTX 3090,BSDiCrypt ExtendedDES,dict4,12247396.0,12528194.0,12371440.5,12321412.5,94.0,96.0,94.56,94.5,86.0,86.0,86.0,86.0,540.61,5637.34,4972.67,5637.34,2.2,22.94,20.23,22.94,0.0,95.0,75.48,94.0,
NVIDIA GeForce RTX 3090,Cisco-IOS$8$(PBKDF2-SHA256),dict4,155637.0,157901.0,156559.0,156381.0,85.0,95.0,93.56,94.0,85.0,86.0,85.78,86.0,540.61,6595.34,5805.72,6595.34,2.2,26.84,23.62,26.84,0.0,94.0,77.57,93.0,
NVIDIA GeForce RTX 3090,Cisco-IOS$9$(scrypt),dict4,133999.0,138913.0,138010.65,138730.0,95.0,98.0,96.47,96.0,82.0,86.0,84.76,85.0,539.17,16581.34,15123.52,16581.34,2.19,67.47,61.54,67.47,0.0,97.0,82.77,96.0,
NVIDIA GeForce RTX 3090,Cisco-IOStype4(SHA256),dict4,450957923.0,450957923.0,450957923.0,450957923.0,19.0,19.0,19.0,19.0,73.0,73.0,73.0,73.0,537.73,3553.34,2347.95,3553.34,2.19,14.46,9.55,14.46,0.0,23.0,9.8,9.0,
NVIDIA GeForce RTX 3090,CitrixNetScaler(SHA1),dict4,285288414.0,285288414.0,285288414.0,285288414.0,9.0,9.0,9.0,9.0,76.0,76.0,76.0,76.0,541.8,3555.97,2695.15,3555.84,2.2,14.47,10.97,14.47,0.0,16.0,7.0,9.0,
NVIDIA GeForce RTX 3090,CitrixNetScaler(SHA512),dict4,255059855.0,258831532.0,256945693.5,256945693.5,12.0,25.0,18.5,18.5,77.0,77.0,77.0,77.0,541.8,3557.78,2696.7,3557.66,2.2,14.48,10.97,14.48,0.0,25.0,11.86,12.0,
NVIDIA GeForce RTX 3090,ColdFusion10+,dict4,288856800.0,288856800.0,288856800.0,288856800.0,16.0,16.0,16.0,16.0,78.0,78.0,78.0,78.0,540.61,3553.34,2241.0,2822.34,2.2,14.46,9.12,11.48,0.0,16.0,6.88,4.0,
NVIDIA GeForce RTX 3090,CRAM-MD5,dict4,158171280.0,161100001.0,159479739.0,159323837.5,5.0,10.0,8.25,9.0,75.0,76.0,75.75,76.0,544.51,3555.84,2886.78,3555.84,2.22,14.47,11.75,14.47,0.0,10.0,5.22,6.0,
NVIDIA GeForce RTX 3090,CRAM-MD5Dovecot,dict4,462814962.0,462814962.0,462814962.0,462814962.0,16.0,16.0,16.0,16.0,80.0,80.0,80.0,80.0,542.01,3553.34,2047.86,2048.23,2.21,14.46,8.33,8.33,0.0,23.0,6.0,0.0,
NVIDIA GeForce RTX 3090,descrypt DES(Unix) TraditionalDES,dict4,72368038.0,78382434.0,75795385.2,76446937.0,15.0,21.0,16.6,15.0,69.0,73.0,71.4,72.0,544.51,3555.84,2652.55,3555.84,2.22,14.47,10.79,14.47,0.0,34.0,11.6,14.5,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (AES-Twofish),dict4,496844.0,501723.0,499043.67,499001.0,84.0,96.0,93.67,94.0,84.0,86.0,85.28,85.0,700.72,8569.7,7854.6,8569.7,2.85,34.87,31.96,34.87,0.0,96.0,79.09,94.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (Serpent-AES),dict4,502168.0,509172.0,504167.94,502926.0,94.0,100.0,96.24,95.0,85.0,86.0,85.94,86.0,703.59,8569.7,7543.93,8569.7,2.86,34.87,30.7,34.87,0.0,99.0,77.43,94.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1024 bit (Twofish-Serpent),dict4,505655.0,511482.0,507227.06,506500.0,88.0,97.0,94.94,95.0,84.0,86.0,85.76,86.0,705.03,8569.7,7543.99,8569.7,2.87,34.87,30.7,34.87,0.0,97.0,78.0,94.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 1536 bit (AES-Twofish-Serpent),dict4,332873.0,337114.0,334234.53,333911.0,97.0,97.0,97.0,97.0,85.0,86.0,85.65,86.0,705.03,8569.7,7543.99,8569.7,2.87,34.87,30.7,34.87,0.0,97.0,78.09,96.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 512 bit (AES),dict4,1023694.0,1061709.0,1033616.33,1030168.0,88.0,95.0,93.0,93.0,83.0,85.0,83.94,84.0,705.03,8567.7,7542.25,8567.7,2.87,34.86,30.69,34.86,0.0,95.0,78.48,93.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 512 bit (Serpent),dict4,1016821.0,1033039.0,1022767.72,1020420.5,93.0,94.0,93.33,93.0,84.0,86.0,84.89,85.0,702.16,8567.7,8051.27,8567.7,2.86,34.86,32.76,34.86,0.0,95.0,81.59,93.0,
NVIDIA GeForce RTX 3090,DiskCryptor SHA512 + XTS 512 bit (Twofish),dict4,1045651.0,1063182.0,1052706.67,1053309.5,94.0,96.0,94.67,95.0,84.0,86.0,85.0,85.0,703.59,8567.7,7432.09,8567.7,2.86,34.86,30.24,34.86,0.0,98.0,76.75,94.0,
NVIDIA GeForce RTX 3090,Django(PBKDF2-SHA256),dict4,158517.0,162148.0,159876.0,159357.5,89.0,94.0,92.83,93.0,83.0,85.0,83.94,84.0,541.8,6597.97,5809.03,6597.97,2.2,26.85,23.64,26.85,0.0,95.0,77.39,93.0,
NVIDIA GeForce RTX 3090,DNSSEC(NSEC3),dict4,142874662.0,148802410.0,146223952.4,146873235.0,9.0,19.0,15.8,17.0,73.0,75.0,74.2,75.0,542.01,3553.34,2951.19,3553.34,2.21,14.46,12.01,14.46,0.0,18.0,9.9,12.0,
NVIDIA GeForce RTX 3090,DomainCachedCredentials(DCC) MSCache,dict4,155044027.0,160941850.0,158154379.5,158315820.5,10.0,17.0,12.75,12.0,70.0,72.0,71.25,71.5,541.8,3555.97,2886.47,3555.97,2.2,14.47,11.75,14.47,0.0,22.0,9.33,10.0,
NVIDIA GeForce RTX 3090,DomainCachedCredentials2(DCC2) MSCache2,dict4,775734.0,783157.0,778286.0,777775.0,89.0,97.0,95.35,96.0,85.0,86.0,85.71,86.0,543.11,5327.16,4845.73,5327.16,2.21,21.68,19.72,21.68,0.0,96.0,80.18,96.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev1(context3),dict4,135404.0,139220.0,137706.94,137524.0,90.0,95.0,93.5,94.0,86.0,86.0,86.0,86.0,540.23,6701.84,5976.5,6701.84,2.2,27.27,24.32,27.27,0.0,94.0,77.39,91.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev1+localcontext,dict4,162395.0,166970.0,163689.5,163164.0,88.0,97.0,95.83,96.0,86.0,86.0,86.0,86.0,542.01,5659.34,5169.88,5659.34,2.21,23.03,21.04,23.03,0.0,96.0,82.13,95.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev2(context3),dict4,70530.0,103443.0,75323.44,71107.0,96.0,99.0,98.22,99.0,86.0,86.0,86.0,86.0,541.8,8763.97,7736.33,8763.84,2.2,35.66,31.48,35.66,0.0,99.0,82.12,98.0,
NVIDIA GeForce RTX 3090,DPAPImasterkeyfilev2+ActiveDirectorydomaincontext,dict4,149893.0,151563.0,150668.41,150766.0,94.0,96.0,95.12,95.0,84.0,86.0,85.53,86.0,540.23,7097.84,6501.89,7097.84,2.2,28.88,26.46,28.88,0.0,95.0,79.55,94.5,
NVIDIA GeForce RTX 3090,Drupal7,dict4,145124.0,149678.0,147622.22,147476.0,95.0,96.0,95.22,95.0,82.0,85.0,84.17,84.5,540.23,5265.84,4650.09,5265.84,2.2,21.43,18.92,21.43,0.0,96.0,79.65,94.0,
NVIDIA GeForce RTX 3090,eCryptfs,dict4,38262.0,38857.0,38513.0,38434.0,85.0,96.0,94.44,95.0,85.0,86.0,85.94,86.0,540.61,5263.34,4852.73,5263.34,2.2,21.42,19.75,21.42,0.0,96.0,81.91,94.0,
NVIDIA GeForce RTX 3090,ElectrumWallet(Salt-Type1-3),dict4,143363474.0,150257794.0,147484899.2,148758839.0,8.0,21.0,15.6,17.0,75.0,76.0,75.6,76.0,542.01,3553.34,2459.26,3553.34,2.21,14.46,10.01,14.46,0.0,26.0,10.45,15.0,
NVIDIA GeForce RTX 3090,ElectrumWallet(Salt-Type4),dict4,764359.0,773233.0,766819.29,765376.0,94.0,99.0,97.06,97.0,85.0,87.0,86.06,86.0,540.23,6265.84,5519.4,6265.84,2.2,25.5,22.46,25.5,0.0,99.0,77.17,96.0,
NVIDIA GeForce RTX 3090,ElectrumWallet(Salt-Type5),dict4,783242.0,804041.0,788495.18,785783.0,95.0,97.0,96.29,96.0,86.0,87.0,86.29,86.0,541.8,8963.97,8198.35,8963.84,2.2,36.47,33.36,36.47,0.0,96.0,82.5,95.0,
NVIDIA GeForce RTX 3090,EthereumPre-SaleWallet PBKDF2-HMAC-SHA256,dict4,1646266.0,1681716.0,1657101.44,1652724.0,86.0,97.0,95.72,96.0,86.0,86.0,86.0,86.0,544.51,6597.84,6071.51,6597.84,2.22,26.85,24.71,26.85,0.0,96.0,80.48,96.0,
NVIDIA GeForce RTX 3090,EthereumWallet PBKDF2-HMAC-SHA256,dict4,12617.0,12804.0,12702.0,12689.0,86.0,95.0,92.56,93.0,85.0,86.0,85.83,86.0,541.8,6597.97,5808.18,6597.84,2.2,26.85,23.63,26.85,0.0,94.0,78.17,92.0,
NVIDIA GeForce RTX 3090,EthereumWallet SCRYPT,dict4,57.0,58.0,57.94,58.0,79.0,100.0,89.83,90.0,80.0,82.0,80.78,81.0,542.01,11425.34,10064.97,11425.34,2.21,46.49,40.95,46.49,0.0,97.0,70.17,75.0,
NVIDIA GeForce RTX 3090,FileVault2,dict4,158523.0,163894.0,159932.17,159339.0,92.0,95.0,93.11,93.0,83.0,86.0,84.44,84.5,540.61,5597.34,4937.89,5597.34,2.2,22.78,20.09,22.78,0.0,94.0,74.43,93.0,
NVIDIA GeForce RTX 3090,FileZillaServer-=0.9.55,dict4,126159249.0,136443579.0,131361915.0,132105020.0,20.0,38.0,26.33,24.5,75.0,78.0,76.17,75.5,543.17,3555.84,2649.07,3555.84,2.21,14.47,10.78,14.47,0.0,38.0,15.92,20.5,
NVIDIA GeForce RTX 3090,FlaskSessionCookie($salt.$salt.$pass),dict4,68006286.0,82018243.0,74420357.75,73558205.0,11.0,43.0,21.58,20.5,62.0,65.0,63.0,62.5,533.14,3544.73,3042.73,3544.48,2.17,14.42,12.38,14.42,0.0,41.0,15.94,12.0,
NVIDIA GeForce RTX 3090,FortiGate(FortiOS),dict4,277766192.0,278317106.0,278041649.0,278041649.0,10.0,10.0,10.0,10.0,77.0,77.0,77.0,77.0,544.51,3555.84,2695.62,3555.84,2.22,14.47,10.97,14.47,0.0,15.0,7.0,9.0,
NVIDIA GeForce RTX 3090,GOSTR34.11-2012(Streebog)256-bit big-endian,dict4,31315484.0,35316656.0,32666251.61,32278067.5,18.0,41.0,30.06,28.5,72.0,78.0,73.78,73.0,537.73,3553.34,3160.38,3553.34,2.19,14.46,12.86,14.46,0.0,43.0,22.0,21.0,
NVIDIA GeForce RTX 3090,GOSTR34.11-2012(Streebog)512-bit big-endian,dict4,16836296.0,20585489.0,18263301.11,17806185.0,6.0,41.0,26.17,29.0,68.0,75.0,70.44,70.0,540.61,3553.34,3160.5,3553.34,2.2,14.46,12.86,14.46,0.0,43.0,18.91,19.0,
NVIDIA GeForce RTX 3090,GOSTR34.11-94,dict4,2.0,330285058.0,165142530.0,165142530.0,9.0,39.0,24.0,24.0,80.0,279530121.0,139765100.5,139765100.5,540.23,3599.84,2289.8,3599.84,2.2,14.65,9.32,14.65,0.0,39.0,16.43,0.0,
NVIDIA GeForce RTX 3090,GPG(AES-128-AES-256(SHA-1($pass))),dict4,4621743.0,4726550.0,4688225.06,4689565.0,47.0,92.0,79.17,87.0,82.0,85.0,84.06,84.0,540.23,7245.84,6371.57,7245.84,2.2,29.48,25.93,29.48,0.0,90.0,71.61,87.0,
NVIDIA GeForce RTX 3090,GRUB2,dict4,120481.0,121875.0,120826.94,120630.0,85.0,96.0,93.56,94.0,83.0,86.0,84.78,85.0,541.8,6931.97,6098.62,6931.84,2.2,28.21,24.82,28.21,0.0,95.0,75.52,94.0,
NVIDIA GeForce RTX 3090,HalfMD5,dict4,287892259.0,287892259.0,287892259.0,287892259.0,16.0,16.0,16.0,16.0,72.0,72.0,72.0,72.0,540.23,3555.84,2511.99,3555.84,2.2,14.47,10.22,14.47,0.0,16.0,7.71,7.0,
NVIDIA GeForce RTX 3090,HMAC-MD5(key=$pass),dict4,153050392.0,159930334.0,157294635.0,158098907.0,9.0,25.0,13.0,9.0,70.0,72.0,71.25,71.5,539.17,3553.34,2649.66,3553.34,2.19,14.46,10.78,14.46,0.0,13.0,6.8,8.5,
NVIDIA GeForce RTX 3090,HMAC-MD5(key=$salt),dict4,286145704.0,286145704.0,286145704.0,286145704.0,15.0,15.0,15.0,15.0,72.0,72.0,72.0,72.0,539.17,3553.34,2423.57,3553.34,2.19,14.46,9.86,14.46,0.0,16.0,7.5,7.0,
NVIDIA GeForce RTX 3090,HMAC-SHA1(key=$pass),dict4,156716688.0,162053790.0,159508896.25,159632553.5,9.0,22.0,12.25,9.0,70.0,72.0,71.5,72.0,540.61,3553.34,2884.0,3553.34,2.2,14.46,11.74,14.46,0.0,11.0,7.0,9.0,
NVIDIA GeForce RTX 3090,HMAC-SHA1(key=$salt),dict4,286189819.0,286189819.0,286189819.0,286189819.0,9.0,9.0,9.0,9.0,72.0,72.0,72.0,72.0,540.61,3553.34,2692.76,3553.34,2.2,14.46,10.96,14.46,0.0,17.0,7.43,9.0,
NVIDIA GeForce RTX 3090,HMAC-SHA256(key=$pass),dict4,253373398.0,257965097.0,255669247.5,255669247.5,27.0,27.0,27.0,27.0,74.0,74.0,74.0,74.0,544.55,3557.66,2697.02,3557.66,2.22,14.48,10.97,14.48,0.0,27.0,12.71,13.0,
NVIDIA GeForce RTX 3090,HMAC-SHA256(key=$salt),dict4,69412183.0,83653270.0,76367993.58,75871478.0,6.0,40.0,23.0,22.0,70.0,72.0,70.67,70.0,542.01,3553.34,3022.06,3553.34,2.21,14.46,12.3,14.46,0.0,25.0,12.47,9.0,
NVIDIA GeForce RTX 3090,HMAC-SHA512(key=$pass),dict4,32904259.0,40694069.0,35694794.5,34659813.0,9.0,40.0,26.28,25.5,70.0,73.0,70.83,71.0,541.8,3591.97,3194.27,3591.84,2.2,14.62,13.0,14.62,0.0,40.0,19.3,20.0,
NVIDIA GeForce RTX 3090,HMAC-SHA512(key=$salt),dict4,142084137.0,147356012.0,145026594.2,145665158.0,9.0,33.0,19.4,19.0,71.0,73.0,72.0,72.0,541.8,3591.97,2760.62,3591.97,2.2,14.62,11.23,14.62,0.0,33.0,11.73,13.0,
