GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 2080 SUPER,VeraCryptRIPEMD160+XTS512bit,dict1,10.0,11.0,10.28,10.0,63.0,67.0,64.72,64.5,58.0,59.0,58.61,59.0,327.78,2147.68,1384.72,2147.68,4.0,26.22,16.9,26.22,0.0,69.0,37.41,63.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS1024bit+boot-mode,dict1,6.0,7.0,6.33,6.0,56.0,75.0,62.78,60.5,59.0,59.0,59.0,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS1024bit,dict1,8.0,8.0,8.0,8.0,56.0,66.0,58.44,58.0,59.0,60.0,59.11,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS1536bit+boot-mode,dict1,14.0,14.0,14.0,14.0,64.0,66.0,64.67,65.0,59.0,60.0,59.06,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS1536bit,dict1,5.0,5.0,5.0,5.0,63.0,65.0,63.83,64.0,59.0,60.0,59.44,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS512bit+boot-mode,dict1,12.0,13.0,12.89,13.0,57.0,76.0,63.89,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA256+XTS512bit,dict1,5.0,5.0,5.0,5.0,57.0,76.0,64.5,61.0,58.0,59.0,58.11,58.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA512+XTS1024bit,dict1,6.0,7.0,6.65,7.0,58.0,75.0,62.76,60.0,59.0,60.0,59.24,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA512+XTS1536bit,dict1,5.0,5.0,5.0,5.0,66.0,67.0,66.72,67.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptSHA512+XTS512bit,dict1,14.0,14.0,14.0,14.0,58.0,77.0,62.56,60.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptStreebog-512+XTS1024bit+boot-mode,dict1,0.0,0.0,0.0,0.0,78.0,79.0,78.72,79.0,61.0,61.0,61.0,61.0,327.78,2303.68,2223.05,2303.68,4.0,28.12,27.14,28.12,0.0,80.0,72.41,78.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptStreebog-512+XTS1536bit+boot-mode,dict1,0.0,0.0,0.0,0.0,73.0,74.0,73.83,74.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptStreebog-512+XTS512bit+boot-mode,dict1,2.0,2.0,2.0,2.0,71.0,72.0,71.94,72.0,61.0,61.0,61.0,61.0,327.78,2275.68,1343.32,445.68,4.0,27.78,16.4,5.44,0.0,72.0,33.36,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptStreebog-512+XTS512bit,dict1,1.0,1.0,1.0,1.0,70.0,71.0,70.22,70.0,59.0,60.0,59.28,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VirtualBox(PBKDF2-HMAC-SHA256&AES-128-XTS),dict1,62.0,63.0,62.43,62.0,59.0,60.0,59.5,59.5,58.0,59.0,58.5,58.5,327.78,7185.68,4436.08,7185.68,4.0,87.72,54.15,87.72,0.0,66.0,34.67,59.0,
NVIDIA GeForce RTX 2080 SUPER,VirtualBox(PBKDF2-HMAC-SHA256&AES-256-XTS),dict1,47.0,47.0,47.0,47.0,58.0,62.0,59.61,59.5,58.0,59.0,58.94,59.0,327.78,7185.68,4595.08,7185.68,4.0,87.72,56.09,87.72,0.0,67.0,35.17,59.0,
NVIDIA GeForce RTX 3070,1Password  cloudkeychain,dict1,226.0,226.0,226.0,226.0,48.0,68.0,54.67,48.0,59.0,59.0,59.0,59.0,356.11,6648.07,2658.37,510.07,4.35,81.15,32.45,6.23,0.0,81.0,20.41,0.0,
NVIDIA GeForce RTX 3070,7-Zip,dict1,35.0,36.0,35.33,35.0,71.0,76.0,72.89,73.5,56.0,58.0,57.06,57.0,356.11,5334.07,4111.64,5334.07,4.35,65.11,50.19,65.11,0.0,76.0,53.39,75.0,
NVIDIA GeForce RTX 3070,bcrypt(sha512($pass))-bcryptsha512,dict1,42.0,42.0,42.0,42.0,95.0,95.0,95.0,95.0,58.0,59.0,58.33,58.0,356.11,5946.07,3970.43,5946.07,4.35,72.58,48.47,72.58,0.0,97.0,57.67,94.0,
NVIDIA GeForce RTX 3070,Bitcoin-Litecoinwallet.dat,dict1,122.0,122.0,122.0,122.0,65.0,74.0,70.5,71.5,55.0,56.0,55.33,55.0,356.11,4980.07,2624.03,510.07,4.35,60.79,32.03,6.23,0.0,73.0,27.71,0.0,
NVIDIA GeForce RTX 3070,BitLocker,dict1,7.0,8.0,7.94,8.0,96.0,97.0,96.94,97.0,56.0,57.0,56.56,57.0,356.11,1760.07,1324.36,1760.07,4.35,21.49,16.17,21.49,0.0,99.0,60.97,96.0,
NVIDIA GeForce RTX 3070,Bitwarden,dict1,238.0,239.0,238.5,238.5,69.0,73.0,71.0,71.0,56.0,56.0,56.0,56.0,356.11,5314.07,1806.71,510.07,4.35,64.87,22.05,6.23,0.0,75.0,16.73,0.0,
NVIDIA GeForce RTX 3070,eCryptfs,dict1,294.0,294.0,294.0,294.0,69.0,69.0,69.0,69.0,53.0,53.0,53.0,53.0,356.11,4980.07,1979.61,510.07,4.35,60.79,24.17,6.23,0.0,72.0,19.2,0.0,
NVIDIA GeForce RTX 3070,EthereumWallet PBKDF2-HMAC-SHA256,dict1,88.0,91.0,89.89,90.0,66.0,71.0,68.78,68.0,54.0,55.0,54.89,55.0,356.11,6314.07,3552.61,5469.07,4.35,77.08,43.37,66.76,0.0,92.0,34.5,61.5,
NVIDIA GeForce RTX 3070,EthereumWallet SCRYPT,dict1,15.0,15.0,15.0,15.0,75.0,100.0,82.47,80.0,56.0,59.0,57.29,57.0,356.11,3458.07,2217.27,3458.07,4.35,42.21,27.07,42.21,0.0,100.0,45.6,72.0,
NVIDIA GeForce RTX 3070,ExodusDesktopWallet(scrypt),dict1,126.0,126.0,126.0,126.0,99.0,99.0,99.0,99.0,58.0,58.0,58.0,58.0,356.11,6570.07,2796.74,510.07,4.35,80.2,34.14,6.23,0.0,99.0,37.05,0.0,
NVIDIA GeForce RTX 3070,iTunesbackup-=10.0,dict1,0.0,0.0,0.0,0.0,63.0,66.0,64.61,64.5,55.0,56.0,55.67,56.0,356.11,1628.07,1194.45,1628.07,4.35,19.87,14.58,19.87,0.0,76.0,45.34,74.0,
NVIDIA GeForce RTX 3070,KNXIPSecure-DeviceAuthenticationCode,dict1,355.0,355.0,355.0,355.0,35.0,35.0,35.0,35.0,56.0,56.0,56.0,56.0,356.11,6314.07,1938.07,510.07,4.35,77.08,23.66,6.23,0.0,61.0,9.5,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 RIPEMD-160 + AES,dict1,141.0,143.0,142.0,142.0,64.0,73.0,67.2,66.0,50.0,50.0,50.0,50.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 RIPEMD-160 + Serpent,dict1,140.0,144.0,141.6,142.0,61.0,68.0,63.6,63.0,50.0,50.0,50.0,50.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 RIPEMD-160 + Twofish,dict1,128.0,128.0,128.0,128.0,81.0,100.0,93.4,100.0,48.0,48.0,48.0,48.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-1 + AES,dict1,369.0,369.0,369.0,369.0,65.0,65.0,65.0,65.0,52.0,52.0,52.0,52.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-1 + Serpent,dict1,182.0,184.0,183.33,184.0,64.0,68.0,66.67,68.0,52.0,52.0,52.0,52.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-1 + Twofish,dict1,77.0,78.0,77.56,78.0,100.0,100.0,100.0,100.0,50.0,51.0,50.56,51.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-256 + AES,dict1,214.0,215.0,214.67,215.0,52.0,69.0,63.33,69.0,51.0,51.0,51.0,51.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-256 + Serpent,dict1,105.0,106.0,105.71,106.0,67.0,74.0,69.86,69.0,51.0,51.0,51.0,51.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-256 + Twofish,dict1,59.0,60.0,59.67,60.0,99.0,100.0,99.67,100.0,49.0,51.0,50.22,50.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-512 + AES,dict1,107.0,108.0,107.57,108.0,64.0,74.0,69.43,69.0,50.0,51.0,50.86,51.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-512 + Serpent,dict1,117.0,118.0,117.83,118.0,69.0,73.0,71.67,72.0,50.0,51.0,50.83,51.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,LUKS v1 SHA-512 + Twofish,dict1,54.0,55.0,54.11,54.0,100.0,100.0,100.0,100.0,49.0,51.0,50.0,50.0,356.11,357.09,356.6,356.6,4.35,4.36,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,MSOffice2013,dict1,50.0,61.0,58.67,61.0,69.0,74.0,71.39,71.0,56.0,57.0,56.67,57.0,356.11,1372.07,997.67,1372.07,4.35,16.75,12.18,16.75,0.0,76.0,42.63,75.0,
NVIDIA GeForce RTX 3070,MSOffice2016-SheetProtection,dict1,190.0,191.0,190.67,191.0,69.0,73.0,71.0,71.0,57.0,57.0,57.0,57.0,356.11,4980.07,1985.45,510.07,4.35,60.79,24.24,6.23,0.0,76.0,20.9,0.0,
NVIDIA GeForce RTX 3070,MultiBitClassic.wallet(scrypt),dict1,131.0,132.0,131.8,132.0,99.0,99.0,99.0,99.0,59.0,59.0,59.0,59.0,356.11,6570.07,3056.72,510.07,4.35,80.2,37.31,6.23,0.0,99.0,35.45,0.0,
NVIDIA GeForce RTX 3070,MultiBitHD(scrypt),dict1,132.0,132.0,132.0,132.0,98.0,99.0,98.75,99.0,56.0,57.0,56.25,56.0,356.11,6570.07,2517.36,510.07,4.35,80.2,30.73,6.23,0.0,99.0,32.88,0.0,
NVIDIA GeForce RTX 3070,OpenDocumentFormat(ODF)1.2(SHA-256 AES),dict1,310.0,310.0,310.0,310.0,43.0,43.0,43.0,43.0,55.0,55.0,55.0,55.0,356.11,5272.07,2115.38,510.07,4.35,64.36,25.82,6.23,0.0,94.0,23.85,0.0,
NVIDIA GeForce RTX 3070,PDF1.7Level8(Acrobat10-11),dict1,180.0,183.0,181.0,180.5,94.0,96.0,94.5,94.0,55.0,55.0,55.0,55.0,356.11,5220.07,1432.62,510.07,4.35,63.72,17.49,6.23,0.0,95.0,14.42,0.0,
NVIDIA GeForce RTX 3070,Pythonpasslibpbkdf2-sha512,dict1,365.0,365.0,365.0,365.0,71.0,71.0,71.0,71.0,56.0,56.0,56.0,56.0,356.11,6648.07,3951.66,6648.07,4.35,81.15,48.24,81.15,0.0,94.0,34.57,0.0,
NVIDIA GeForce RTX 3070,RAR3-hp,dict1,188.0,188.0,188.0,188.0,98.0,99.0,98.67,99.0,55.0,56.0,55.33,55.0,356.11,6210.07,2975.08,510.07,4.35,75.81,36.32,6.23,0.0,98.0,38.81,0.0,
NVIDIA GeForce RTX 3070,RAR3-p(Compressed),dict1,184.0,185.0,184.67,185.0,94.0,99.0,96.0,95.0,58.0,58.0,58.0,58.0,356.11,6460.07,3341.14,2487.07,4.35,78.86,40.79,30.36,0.0,99.0,42.94,0.0,
NVIDIA GeForce RTX 3070,RAR3-p(Uncompressed),dict1,187.0,187.0,187.0,187.0,98.0,99.0,98.5,98.5,57.0,58.0,57.5,57.5,356.11,6210.07,2984.64,510.07,4.35,75.81,36.43,6.23,0.0,98.0,34.19,0.0,
NVIDIA GeForce RTX 3070,SQLCipher,dict1,441.0,441.0,441.0,441.0,68.0,68.0,68.0,68.0,57.0,57.0,57.0,57.0,356.11,5980.07,1851.99,510.07,4.35,73.0,22.61,6.23,0.0,99.0,20.08,0.0,
NVIDIA GeForce RTX 3070,TelegramDesktop-=v2.1.14(PBKDF2-HMAC-SHA512),dict1,31.0,31.0,31.0,31.0,76.0,79.0,77.0,77.0,56.0,57.0,56.72,57.0,356.11,1820.07,1269.41,1820.07,4.35,22.22,15.5,22.22,0.0,79.0,40.61,64.0,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + AES-Twofish-Serpent (legacy),dict1,429.0,429.0,429.0,429.0,71.0,71.0,71.0,71.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,TrueCrypt 5.0+ Whirlpool + Serpent-Twofish-AES (legacy),dict1,425.0,425.0,425.0,425.0,49.0,49.0,49.0,49.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict1,11.0,11.0,11.0,11.0,65.0,75.0,70.11,70.0,59.0,59.0,59.0,59.0,356.11,2212.07,2038.39,2212.07,4.35,27.0,24.88,27.0,0.0,72.0,61.72,69.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict1,6.0,6.0,6.0,6.0,54.0,79.0,66.61,66.5,59.0,60.0,59.78,60.0,356.11,2254.07,2151.5,2254.07,4.35,27.52,26.26,27.52,0.0,82.0,66.81,70.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES (legacy),dict1,14.0,14.0,14.0,14.0,66.0,75.0,69.72,69.5,59.0,59.0,59.0,59.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish (legacy),dict1,11.0,12.0,11.89,12.0,54.0,80.0,60.0,56.0,59.0,60.0,59.78,60.0,356.11,2254.07,2126.24,2254.07,4.35,27.52,25.96,27.52,0.0,82.0,61.13,70.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish-Serpent (legacy),dict1,9.0,9.0,9.0,9.0,48.0,74.0,69.17,71.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict1,7.0,7.0,7.0,7.0,64.0,74.0,70.22,70.0,60.0,60.0,60.0,60.0,356.11,2212.07,2038.14,2212.07,4.35,27.0,24.88,27.0,0.0,71.0,62.44,70.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict1,5.0,6.0,5.5,5.5,54.0,79.0,57.89,55.0,60.0,60.0,60.0,60.0,356.11,2254.07,2151.75,2254.07,4.35,27.52,26.27,27.52,0.0,81.0,64.35,70.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict1,4.0,4.0,4.0,4.0,68.0,73.0,70.67,71.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict1,11.0,11.0,11.0,11.0,64.0,71.0,67.67,67.5,60.0,60.0,60.0,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict1,6.0,6.0,6.0,6.0,54.0,77.0,59.44,55.0,60.0,61.0,60.17,60.0,356.11,2254.07,2154.2,2254.07,4.35,27.52,26.3,27.52,0.0,82.0,65.58,70.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + AES (legacy),dict1,25.0,25.0,25.0,25.0,65.0,76.0,71.22,71.0,61.0,61.0,61.0,61.0,356.11,2212.07,1293.27,510.07,4.35,27.0,15.79,6.23,0.0,76.0,31.64,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + AES-Twofish (legacy),dict1,12.0,12.0,12.0,12.0,68.0,74.0,70.39,70.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + PIM + AES 16 (legacy),dict1,61.0,62.0,61.43,61.0,68.0,74.0,71.21,71.0,60.0,61.0,60.21,60.0,356.11,2212.07,2057.45,2212.07,4.35,27.0,25.12,27.0,0.0,76.0,64.96,75.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-AES (legacy),dict1,27.0,30.0,28.33,28.0,48.0,74.0,65.44,69.5,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-Twofish-AES (legacy),dict1,18.0,18.0,18.0,18.0,57.0,81.0,60.83,58.5,60.0,60.0,60.0,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Twofish (legacy),dict1,61.0,62.0,61.64,62.0,68.0,75.0,71.57,71.0,60.0,60.0,60.0,60.0,356.11,2212.07,1989.43,2212.07,4.35,27.0,24.29,27.0,0.0,76.0,62.56,76.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent (legacy),dict1,24.0,24.0,24.0,24.0,62.0,74.0,70.56,71.0,61.0,61.0,61.0,61.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,1.0,1.0,1.0,1.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-AES (legacy),dict1,11.0,12.0,11.89,12.0,51.0,74.0,70.06,72.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-Twofish-AES (legacy),dict1,7.0,7.0,7.0,7.0,56.0,79.0,62.33,58.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish (legacy),dict1,24.0,24.0,24.0,24.0,49.0,76.0,69.94,71.5,61.0,61.0,61.0,61.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,2.0,2.0,2.0,2.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish-Serpent (legacy),dict1,11.0,12.0,11.78,12.0,68.0,74.0,71.44,72.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + AES (legacy),dict1,15.0,15.0,15.0,15.0,56.0,78.0,62.17,59.0,61.0,61.0,61.0,61.0,357.09,357.09,357.09,357.09,4.36,4.36,4.36,4.36,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + AES-Twofish (legacy),dict1,7.0,7.0,7.0,7.0,56.0,65.0,57.94,58.0,60.0,61.0,60.06,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent (legacy),dict1,13.0,14.0,13.94,14.0,56.0,80.0,62.22,58.0,60.0,61.0,60.33,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,60.0,60.0,60.0,60.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-AES (legacy),dict1,6.0,7.0,6.67,7.0,56.0,72.0,58.33,58.0,60.0,60.0,60.0,60.0,356.11,2254.07,2142.45,2254.07,4.35,27.52,26.15,27.52,0.0,82.0,62.71,72.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-Twofish-AES (legacy),dict1,5.0,5.0,5.0,5.0,64.0,73.0,65.39,65.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish (legacy),dict1,13.0,14.0,13.44,13.0,56.0,78.0,59.44,58.0,60.0,60.0,60.0,60.0,357.09,357.09,357.09,357.09,4.36,4.36,4.36,4.36,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish-Serpent (legacy),dict1,6.0,7.0,6.67,7.0,56.0,80.0,58.33,57.0,60.0,60.0,60.0,60.0,356.11,2254.07,2145.64,2254.07,4.35,27.52,26.19,27.52,0.0,83.0,60.97,72.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + AES (legacy),dict1,1.0,1.0,1.0,1.0,65.0,84.0,67.0,66.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + AES-Twofish (legacy),dict1,0.0,1.0,0.28,0.0,79.0,80.0,79.22,79.0,60.0,60.0,60.0,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent (legacy),dict1,2.0,2.0,2.0,2.0,67.0,67.0,67.0,67.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent-AES (legacy),dict1,0.0,1.0,0.28,0.0,79.0,80.0,79.17,79.0,60.0,60.0,60.0,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish (legacy),dict1,1.0,2.0,1.44,1.0,79.0,83.0,79.33,79.0,53.0,55.0,54.0,54.0,357.09,357.09,357.09,357.09,4.36,4.36,4.36,4.36,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish-Serpent (legacy),dict1,0.0,1.0,0.39,0.0,78.0,80.0,79.11,79.0,58.0,59.0,58.89,59.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt Streebog-512 + XTS 1024 bit (legacy),dict1,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,60.0,60.0,60.0,60.0,1623.09,1623.09,1623.09,1623.09,19.81,19.81,19.81,19.81,84.0,84.0,84.0,84.0,
NVIDIA GeForce RTX 3070,VeraCrypt Streebog-512 + XTS 1024 bit + boot-mode (legacy),dict1,0.0,1.0,0.5,0.5,84.0,87.0,84.17,84.0,60.0,60.0,60.0,60.0,356.11,2382.07,2315.66,2382.07,4.35,29.08,28.27,29.08,0.0,86.0,78.44,83.0,
NVIDIA GeForce RTX 3070,VeraCrypt Streebog-512 + XTS 1536 bit + boot-mode (legacy),dict1,0.0,0.0,0.0,0.0,80.0,82.0,80.22,80.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt Streebog-512 + XTS 512 bit (legacy),dict1,0.0,0.0,0.0,0.0,84.0,85.0,84.17,84.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCrypt Streebog-512 + XTS 512 bit + boot-mode (legacy),dict1,1.0,1.0,1.0,1.0,85.0,85.0,85.0,85.0,60.0,60.0,60.0,60.0,356.11,356.11,356.11,356.11,4.35,4.35,4.35,4.35,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS1024bit+boot-mode,dict1,12.0,12.0,12.0,12.0,54.0,77.0,59.17,55.5,49.0,51.0,50.11,50.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS1024bit,dict1,5.0,6.0,5.06,5.0,54.0,78.0,58.39,54.5,50.0,51.0,50.44,50.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS1536bit+boot-mode,dict1,9.0,9.0,9.0,9.0,67.0,76.0,71.89,72.0,52.0,54.0,52.94,53.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS1536bit,dict1,1.0,1.0,1.0,1.0,47.0,77.0,70.5,73.0,50.0,52.0,51.28,51.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS512bit+boot-mode,dict1,23.0,23.0,23.0,23.0,64.0,75.0,68.83,68.5,45.0,48.0,46.67,47.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptRIPEMD160+XTS512bit,dict1,6.0,7.0,6.94,7.0,62.0,74.0,68.61,69.0,48.0,50.0,48.94,49.0,356.11,2212.07,1447.11,2212.07,4.35,27.0,17.66,27.0,0.0,73.0,36.89,68.0,
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS1024bit+boot-mode,dict1,30.0,31.0,30.83,31.0,66.0,74.0,71.0,72.0,53.0,55.0,54.06,54.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS1024bit,dict1,3.0,3.0,3.0,3.0,68.0,77.0,72.5,73.0,50.0,52.0,50.89,51.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 3070,VeraCryptSHA256+XTS1536bit+boot-mode,dict1,18.0,18.0,18.0,18.0,57.0,78.0,59.83,58.0,55.0,56.0,55.72,56.0,,,,,,,,,,,,,
