GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 2080 SUPER,EthereumPre-SaleWallet PBKDF2-HMAC-SHA256,dict3,924673.0,986737.0,946782.56,938949.5,81.0,92.0,90.61,92.0,86.0,90.0,87.39,87.0,338.56,6302.46,5524.6,6302.46,4.13,76.93,67.44,76.93,0.0,93.0,75.91,92.0,
NVIDIA GeForce RTX 2080 SUPER,EthereumWallet PBKDF2-HMAC-SHA256,dict3,7605.0,7999.0,7747.56,7720.0,91.0,92.0,91.11,91.0,86.0,89.0,86.89,87.0,338.56,6302.46,5524.64,6302.46,4.13,76.93,67.44,76.93,0.0,92.0,75.83,92.0,
NVIDIA GeForce RTX 2080 SUPER,EthereumWallet SCRYPT,dict3,0.0,0.0,0.0,0.0,74.0,81.0,77.65,77.0,64.0,66.0,65.47,66.0,338.56,716.46,667.25,716.46,4.13,8.75,8.15,8.75,0.0,83.0,66.0,78.0,
NVIDIA GeForce RTX 2080 SUPER,ExodusDesktopWallet(scrypt),dict3,1599.0,1621.0,1609.12,1608.0,99.0,99.0,99.0,99.0,83.0,86.0,84.62,85.0,338.56,6726.46,5855.83,6726.46,4.13,82.11,71.48,82.11,0.0,99.0,84.14,99.0,
NVIDIA GeForce RTX 2080 SUPER,FileVault2,dict3,100589.0,104643.0,102374.71,102696.0,95.0,96.0,95.82,96.0,86.0,89.0,87.18,87.0,338.56,5294.46,4648.12,5294.46,4.13,64.63,56.74,64.63,1.0,96.0,81.48,96.0,
NVIDIA GeForce RTX 2080 SUPER,FileZillaServer-=0.9.55,dict3,24951990.0,26150252.0,25428060.0,25304999.0,19.0,23.0,21.75,22.5,58.0,58.0,58.0,58.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,0.0,29.0,14.43,14.0,
NVIDIA GeForce RTX 2080 SUPER,FlaskSessionCookie($salt.$salt.$pass),dict3,22895535.0,24410064.0,23706972.75,23761146.0,23.0,31.0,26.75,26.5,57.0,58.0,57.5,57.5,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,1.0,23.0,12.38,14.5,
NVIDIA GeForce RTX 2080 SUPER,GOSTR34.11-2012(Streebog)256-bit big-endian,dict3,5200195.0,6546905.0,5562230.53,5423099.0,29.0,37.0,32.76,32.0,54.0,58.0,55.29,55.0,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,36.0,24.61,32.0,
NVIDIA GeForce RTX 2080 SUPER,GOSTR34.11-2012(Streebog)512-bit big-endian,dict3,5081450.0,6404752.0,5441395.83,5302324.0,28.0,37.0,33.11,32.5,50.0,52.0,50.89,51.0,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,39.0,23.04,31.0,
NVIDIA GeForce RTX 2080 SUPER,GOSTR34.11-94,dict3,13482718.0,15919402.0,14157925.89,13806132.0,13.0,32.0,25.0,30.0,54.0,55.0,54.44,54.0,338.56,3278.46,2600.17,3278.46,4.13,40.02,31.74,40.02,0.0,36.0,16.38,11.0,
NVIDIA GeForce RTX 2080 SUPER,GPG(AES-128-AES-256(SHA-1($pass))),dict3,1743157.0,1820000.0,1775564.17,1773186.0,76.0,85.0,78.67,76.5,82.0,87.0,84.78,85.0,338.56,6916.46,6059.29,6916.46,4.13,84.43,73.97,84.43,0.0,86.0,66.61,76.0,
NVIDIA GeForce RTX 2080 SUPER,GRUB2,dict3,73098.0,76463.0,74372.0,74399.0,85.0,94.0,92.89,93.0,85.0,89.0,87.0,87.0,338.56,6638.46,5817.25,6638.46,4.13,81.04,71.01,81.04,0.0,94.0,79.04,94.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-SHA256(key=$pass),dict3,42734497.0,42734497.0,42734497.0,42734497.0,24.0,24.0,24.0,24.0,52.0,52.0,52.0,52.0,338.56,2070.46,1493.32,2070.46,4.13,25.27,18.23,25.27,0.0,27.0,14.33,19.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-SHA256(key=$salt),dict3,25534665.0,26484336.0,25898605.25,25787710.0,18.0,20.0,19.25,19.5,52.0,52.0,52.0,52.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,1.0,30.0,14.14,13.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-SHA512(key=$pass),dict3,10920400.0,13503380.0,11838313.91,11614146.0,22.0,33.0,29.0,31.0,56.0,56.0,56.0,56.0,338.56,2084.46,1710.48,2084.46,4.13,25.45,20.88,25.45,0.0,30.0,16.0,15.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-SHA512(key=$salt),dict3,22665366.0,24916204.0,23771099.5,23751414.0,22.0,28.0,25.5,26.0,53.0,55.0,54.0,54.0,338.56,2084.46,1429.99,2084.46,4.13,25.45,17.46,25.45,0.0,25.0,11.38,12.5,
NVIDIA GeForce RTX 2080 SUPER,HMAC-Streebog-256(key=$pass) big-endian,dict3,1409596.0,1826318.0,1523529.06,1477357.5,21.0,34.0,30.22,31.0,51.0,53.0,51.78,52.0,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,34.0,20.57,26.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-Streebog-256(key=$salt) big-endian,dict3,2567846.0,3330600.0,2776924.83,2682353.0,24.0,39.0,34.11,35.0,50.0,52.0,50.56,50.5,338.56,2070.46,1834.38,2070.46,4.13,25.27,22.39,25.27,0.0,41.0,24.0,26.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-Streebog-512(key=$pass) big-endian,dict3,1323304.0,1794190.0,1457718.33,1406240.0,22.0,39.0,33.22,34.0,52.0,53.0,52.28,52.0,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,37.0,22.35,27.0,
NVIDIA GeForce RTX 2080 SUPER,HMAC-Streebog-512(key=$salt) big-endian,dict3,1442179.0,1884757.0,1563050.78,1514367.5,23.0,33.0,29.06,30.0,54.0,55.0,54.06,54.0,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,30.0,20.09,27.0,
NVIDIA GeForce RTX 2080 SUPER,IKE-PSK MD5,dict3,44396250.0,44396250.0,44396250.0,44396250.0,22.0,22.0,22.0,22.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,IKE-PSK SHA1,dict3,22319396.0,23819625.0,22906021.25,22742532.0,23.0,31.0,26.5,26.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,iPhonepasscode(UIDkey+SystemKeybag),dict3,27436.0,27698.0,27528.22,27560.0,94.0,94.0,94.0,94.0,76.0,83.0,80.28,80.5,338.56,5042.46,4429.38,5042.46,4.13,61.55,54.07,61.55,0.0,95.0,80.3,94.0,
NVIDIA GeForce RTX 2080 SUPER,iTunesbackup-10.0,dict3,240059.0,251877.0,245494.0,245558.0,94.0,95.0,94.94,95.0,85.0,90.0,87.06,87.0,338.56,6176.46,5380.88,6176.46,4.13,75.4,65.68,75.4,0.0,96.0,79.73,95.0,
NVIDIA GeForce RTX 2080 SUPER,iTunesbackup-=10.0,dict3,191.0,200.0,194.0,193.0,93.0,94.0,93.72,94.0,86.0,89.0,87.39,87.0,338.56,1574.46,1462.15,1574.46,4.13,19.22,17.85,19.22,0.0,95.0,83.55,94.0,
NVIDIA GeForce RTX 2080 SUPER,Juniper-NetBSDsha1crypt,dict3,319894.0,337849.0,326574.33,325176.5,94.0,95.0,94.72,95.0,86.0,89.0,87.11,87.0,338.56,6176.46,5415.47,6176.46,4.13,75.4,66.11,75.4,0.0,95.0,80.0,95.0,
NVIDIA GeForce RTX 2080 SUPER,JuniperIVE,dict3,1296589.0,1338506.0,1310069.06,1305904.5,84.0,93.0,87.5,84.0,80.0,86.0,83.61,84.0,338.56,4706.46,4136.82,4706.46,4.13,57.45,50.5,57.45,0.0,93.0,71.26,84.0,
NVIDIA GeForce RTX 2080 SUPER,JWT(JSONWebToken),dict3,42256261.0,42256261.0,42256261.0,42256261.0,24.0,24.0,24.0,24.0,60.0,60.0,60.0,60.0,338.56,2070.46,1206.32,1209.46,4.13,25.27,14.73,14.76,1.0,23.0,13.83,17.0,
NVIDIA GeForce RTX 2080 SUPER,Keccak-224,dict3,25785851.0,42134910.0,31527981.75,29095583.0,1.0,20.0,6.25,2.0,53.0,56.0,54.0,53.5,338.56,3278.46,2030.91,3278.46,4.13,40.02,24.79,40.02,0.0,42.0,12.29,11.0,
NVIDIA GeForce RTX 2080 SUPER,Keccak-256,dict3,44957812.0,44957812.0,44957812.0,44957812.0,16.0,16.0,16.0,16.0,55.0,55.0,55.0,55.0,338.56,3278.46,2308.04,3278.46,4.13,40.02,28.17,40.02,0.0,28.0,9.33,1.0,
NVIDIA GeForce RTX 2080 SUPER,Keccak-384,dict3,25445578.0,41111703.0,31221854.0,29165067.5,1.0,19.0,6.25,2.5,53.0,56.0,54.0,53.5,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,42.0,14.33,13.0,
NVIDIA GeForce RTX 2080 SUPER,Keccak-512,dict3,25488360.0,41336336.0,31331567.25,29250786.5,1.0,11.0,3.5,1.0,53.0,56.0,54.0,53.5,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,29.0,14.17,16.0,
NVIDIA GeForce RTX 2080 SUPER,KeePass1(AES-Twofish)andKeePass2(AES)-keyfileonlymode,dict3,82.0,82.0,82.0,82.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,KeePass1AES-withoutkeyfile,dict3,19975.0,20084.0,19999.59,19975.0,95.0,96.0,95.88,96.0,79.0,84.0,82.59,83.0,338.56,4810.46,4227.25,4810.46,4.13,58.72,51.6,58.72,0.0,93.0,78.22,92.0,
NVIDIA GeForce RTX 2080 SUPER,KeePass1Twofish-withkeyfile,dict3,103149.0,104903.0,103839.33,103562.0,86.0,96.0,93.94,94.0,81.0,84.0,82.83,83.0,338.56,4810.46,4251.55,4810.46,4.13,58.72,51.9,58.72,0.0,99.0,83.67,97.0,
NVIDIA GeForce RTX 2080 SUPER,Keepass2AES-withkeyfile,dict3,152563.0,156896.0,154007.28,153800.0,83.0,92.0,89.83,92.0,82.0,84.0,83.78,84.0,338.56,4810.46,4227.21,4810.46,4.13,58.72,51.6,58.72,0.0,96.0,80.91,96.0,
NVIDIA GeForce RTX 2080 SUPER,KeePass2AES-withoutkeyfile,dict3,154269.0,158006.0,155660.94,155528.0,83.0,92.0,89.44,91.0,81.0,84.0,83.17,83.0,338.56,4810.46,4227.25,4810.46,4.13,58.72,51.6,58.72,0.0,96.0,80.91,96.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 DB,dict3,1136697.0,1198896.0,1158739.06,1154862.0,84.0,95.0,93.47,95.0,81.0,88.0,86.29,86.0,338.56,5252.46,4611.6,5252.46,4.13,64.12,56.29,64.12,0.0,95.0,79.39,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 Pre-Auth,dict3,1136414.0,1182838.0,1157552.29,1162873.0,83.0,95.0,93.29,95.0,86.0,91.0,87.71,87.0,338.56,5252.46,4611.6,5252.46,4.13,64.12,56.29,64.12,0.0,96.0,79.57,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 TGS-REP(AES128-CTS-HMAC-SHA1-96),dict3,1137614.0,1202742.0,1160749.24,1156719.0,84.0,95.0,93.47,95.0,85.0,89.0,86.82,87.0,338.56,5252.46,4611.6,5252.46,4.13,64.12,56.29,64.12,0.0,95.0,78.91,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 DB,dict3,531222.0,575182.0,543421.5,539618.0,81.0,91.0,88.11,90.0,82.0,90.0,87.06,87.0,338.56,5504.46,4831.47,5504.46,4.13,67.19,58.98,67.19,0.0,95.0,77.87,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 Pre-Auth,dict3,565321.0,603574.0,577562.33,574848.5,85.0,95.0,93.78,95.0,84.0,90.0,87.17,87.0,338.56,5504.46,4830.73,5504.46,4.13,67.19,58.97,67.19,0.0,95.0,79.83,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 TGS-REP(AES256-CTS-HMAC-SHA1-96),dict3,560201.0,604122.0,573144.12,569079.0,85.0,95.0,91.35,94.0,84.0,91.0,87.29,87.0,338.56,5504.46,4830.73,5504.46,4.13,67.19,58.97,67.19,0.0,95.0,78.52,95.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 AS-REP,dict3,19444912.0,20750351.0,20026682.0,20001106.0,29.0,38.0,31.2,29.0,54.0,55.0,54.8,55.0,338.56,1266.46,1035.72,1266.46,4.13,15.46,12.64,15.46,1.0,25.0,18.88,21.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 AS-REQPre-Auth,dict3,18795085.0,20070938.0,19333252.8,19386494.0,28.0,37.0,33.0,33.0,57.0,58.0,57.2,57.0,338.56,1266.46,1035.6,1266.46,4.13,15.46,12.64,15.46,0.0,21.0,15.38,21.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 TGS-REP,dict3,19792528.0,21301570.0,20469649.2,20548424.0,27.0,34.0,31.0,31.0,58.0,59.0,58.8,59.0,338.56,1266.46,957.27,1266.46,4.13,15.46,11.69,15.46,0.0,22.0,15.33,20.0,
NVIDIA GeForce RTX 2080 SUPER,KNXIPSecure-DeviceAuthenticationCode,dict3,29530.0,31110.0,30097.61,29976.0,91.0,92.0,91.11,91.0,87.0,88.0,87.17,87.0,338.56,6302.46,5557.05,6302.46,4.13,76.93,67.84,76.93,0.0,92.0,75.33,92.0,
NVIDIA GeForce RTX 2080 SUPER,LastPass+LastPasssniffed,dict3,3275405.0,3436753.0,3317130.78,3302836.5,80.0,91.0,83.0,82.0,81.0,89.0,86.0,86.0,338.56,5294.46,4648.12,5294.46,4.13,64.63,56.74,64.63,0.0,92.0,70.13,81.0,
NVIDIA GeForce RTX 2080 SUPER,LinuxKernelCryptoAPI(2.4),dict3,25751183.0,26542370.0,26119378.67,26064583.0,20.0,22.0,21.33,22.0,56.0,56.0,56.0,56.0,338.56,2070.46,1422.24,2070.46,4.13,25.27,17.36,25.27,0.0,25.0,12.12,14.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino5,dict3,22065169.0,23701706.0,22811978.25,22740519.0,24.0,30.0,27.0,27.0,55.0,56.0,55.5,55.5,338.56,2070.46,1493.37,2070.46,4.13,25.27,18.23,25.27,0.0,20.0,11.89,17.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino6,dict3,6707256.0,7987220.0,7015085.58,6881645.0,21.0,35.0,28.26,28.0,52.0,54.0,52.58,52.0,338.56,3278.46,2895.04,3278.46,4.13,40.02,35.34,40.02,0.0,34.0,21.17,27.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino8,dict3,944578.0,989537.0,961611.0,956040.5,84.0,95.0,93.5,95.0,85.0,89.0,86.78,86.5,338.56,5042.46,4401.11,5042.46,4.13,61.55,53.72,61.55,0.0,95.0,78.32,95.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 RIPEMD-160 + AES,dict3,17078.0,17906.0,17407.78,17368.5,92.0,100.0,92.89,92.0,86.0,89.0,86.94,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 RIPEMD-160 + Serpent,dict3,16908.0,17702.0,17222.59,17186.0,92.0,100.0,92.94,92.0,85.0,89.0,87.0,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-1 + AES,dict3,30540.0,33273.0,31590.28,31352.0,94.0,98.0,95.44,95.0,86.0,89.0,87.11,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-1 + Serpent,dict3,15536.0,16290.0,15835.71,15800.0,94.0,100.0,95.47,95.0,85.0,88.0,86.88,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-256 + AES,dict3,21420.0,22375.0,21778.78,21715.5,95.0,98.0,95.94,96.0,86.0,88.0,86.89,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-256 + Serpent,dict3,10618.0,11109.0,10817.59,10790.0,95.0,100.0,96.35,96.0,85.0,88.0,86.94,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + AES,dict3,10060.0,10559.0,10243.83,10211.0,93.0,100.0,94.44,94.0,84.0,89.0,87.0,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + Serpent,dict3,10061.0,10572.0,10244.28,10211.5,93.0,98.0,94.22,94.0,86.0,89.0,87.11,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + Twofish,dict3,10161.0,10596.0,10325.06,10300.5,93.0,100.0,94.22,94.0,72.0,89.0,85.17,87.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5crypt MD5(Unix) Cisco-IOS$1$(MD5),dict3,1292050.0,1340590.0,1311048.56,1308548.0,84.0,93.0,87.5,84.0,78.0,85.0,82.5,83.0,338.56,4706.46,4136.82,4706.46,4.13,57.45,50.5,57.45,0.0,93.0,73.0,84.0,
NVIDIA GeForce RTX 2080 SUPER,MetaMaskWallet,dict3,189218.0,202290.0,193284.59,192622.0,91.0,92.0,91.41,91.0,86.0,90.0,87.47,87.0,338.56,6302.46,5524.6,6302.46,4.13,76.93,67.44,76.93,0.0,93.0,77.39,92.0,
NVIDIA GeForce RTX 2080 SUPER,MongoDBServerKeySCRAM-SHA-1,dict3,458636.0,483023.0,467697.94,466081.0,84.0,95.0,94.33,95.0,86.0,90.0,87.44,87.0,338.56,5042.46,4428.99,5042.46,4.13,61.55,54.06,61.55,0.0,95.0,80.0,95.0,
NVIDIA GeForce RTX 2080 SUPER,MongoDBServerKeySCRAM-SHA-256,dict3,128662.0,136791.0,131661.5,130864.5,91.0,92.0,91.11,91.0,87.0,89.0,87.44,87.0,338.56,5294.46,4648.21,5294.46,4.13,64.63,56.74,64.63,0.0,93.0,77.35,92.0,
NVIDIA GeForce RTX 2080 SUPER,Mozillakey3.db,dict3,12218013.0,13416830.0,12532166.8,12332968.5,21.0,39.0,26.3,24.0,57.0,58.0,57.4,57.0,338.56,2070.46,1699.48,2070.46,4.13,25.27,20.75,25.27,0.0,44.0,17.93,17.5,
NVIDIA GeForce RTX 2080 SUPER,Mozillakey4.db,dict3,199083.0,209643.0,204085.06,202644.0,95.0,96.0,95.72,96.0,85.0,88.0,86.78,87.0,338.56,5294.46,4619.11,5294.46,4.13,64.63,56.39,64.63,0.0,96.0,80.68,96.0,
NVIDIA GeForce RTX 2080 SUPER,MS-AzureSyncPBKDF2-HMAC-SHA256,dict3,10493522.0,10976888.0,10773252.25,10800737.0,65.0,83.0,76.08,77.0,78.0,86.0,82.92,83.5,338.56,6302.46,5250.12,6302.46,4.13,76.93,64.09,76.93,0.0,83.0,64.12,74.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2007,dict3,193841.0,200641.0,196882.06,197343.0,94.0,95.0,94.83,95.0,86.0,90.0,87.22,87.0,338.56,4728.46,4155.95,4728.46,4.13,57.72,50.73,57.72,0.0,95.0,79.83,95.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2010,dict3,96435.0,99646.0,97399.44,97044.0,94.0,95.0,94.89,95.0,86.0,89.0,87.28,87.0,338.56,4728.46,4028.64,4728.46,4.13,57.72,49.18,57.72,0.0,95.0,76.79,95.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2013,dict3,14956.0,15596.0,15248.67,15268.0,95.0,95.0,95.0,95.0,86.0,90.0,87.61,87.0,338.56,1318.46,1233.29,1318.46,4.13,16.09,15.05,16.09,0.0,96.0,83.87,95.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2016-SheetProtection,dict3,14902.0,15627.0,15063.11,14940.5,93.0,94.0,93.28,93.0,86.0,89.0,87.39,87.0,338.56,4958.46,4556.77,4958.46,4.13,60.53,55.62,60.53,0.0,94.0,81.91,94.0,
NVIDIA GeForce RTX 2080 SUPER,MultiBitClassic.key(MD5),dict3,23519894.0,25123775.0,24002831.5,23683828.5,23.0,28.0,26.75,28.0,59.0,59.0,59.0,59.0,338.56,2070.46,1300.94,2070.46,4.13,25.27,15.88,25.27,0.0,29.0,10.22,12.0,
NVIDIA GeForce RTX 2080 SUPER,MultiBitClassic.wallet(scrypt),dict3,1586.0,1620.0,1599.75,1598.0,98.0,99.0,98.94,99.0,84.0,86.0,85.19,85.0,338.56,6726.46,5893.43,6726.46,4.13,82.11,71.94,82.11,0.0,99.0,80.39,99.0,
NVIDIA GeForce RTX 2080 SUPER,MultiBitHD(scrypt),dict3,1603.0,1623.0,1612.62,1612.0,99.0,99.0,99.0,99.0,82.0,85.0,83.81,84.0,338.56,6726.46,5855.88,6726.46,4.13,82.11,71.48,82.11,0.0,99.0,84.27,99.0,
NVIDIA GeForce RTX 2080 SUPER,MurmurHash,dict3,35137454.0,41367842.0,38252648.0,38252648.0,2.0,4.0,3.0,3.0,60.0,62.0,61.0,61.0,338.56,3278.46,2106.34,3278.46,4.13,40.02,25.71,40.02,0.0,37.0,9.57,1.0,
NVIDIA GeForce RTX 2080 SUPER,MurmurHash3,dict3,35167571.0,41203078.0,38185324.5,38185324.5,2.0,2.0,2.0,2.0,62.0,62.0,62.0,62.0,338.56,3278.46,2020.05,3278.46,4.13,40.02,24.66,40.02,0.0,33.0,9.57,1.0,
NVIDIA GeForce RTX 2080 SUPER,MySQL323,dict3,35242234.0,41642162.0,38442198.0,38442198.0,2.0,2.0,2.0,2.0,53.0,55.0,54.0,54.0,338.56,3278.46,2438.63,3278.46,4.13,40.02,29.77,40.02,0.0,28.0,9.29,1.0,
NVIDIA GeForce RTX 2080 SUPER,OpenCart,dict3,44976295.0,44976295.0,44976295.0,44976295.0,19.0,19.0,19.0,19.0,59.0,59.0,59.0,59.0,338.56,2070.46,1493.32,2070.46,4.13,25.27,18.23,25.27,1.0,20.0,13.5,18.0,
NVIDIA GeForce RTX 2080 SUPER,OpenDocumentFormat(ODF)1.1(SHA-1 Blowfish),dict3,1175700.0,1203887.0,1183988.73,1181411.0,85.0,98.0,95.33,97.0,81.0,88.0,84.73,85.0,338.56,5042.46,4428.99,5042.46,4.13,61.55,54.06,61.55,0.0,98.0,80.43,97.0,
NVIDIA GeForce RTX 2080 SUPER,OpenDocumentFormat(ODF)1.2(SHA-256 AES),dict3,24130.0,25145.0,24435.5,24351.0,94.0,95.0,94.83,95.0,86.0,90.0,87.33,87.0,338.56,5252.46,4638.68,5252.46,4.13,64.12,56.62,64.12,0.0,95.0,78.04,95.0,
NVIDIA GeForce RTX 2080 SUPER,OpenEdgeProgressEncode,dict3,5194810.0,6583388.0,5560649.94,5387883.0,25.0,37.0,33.06,33.0,55.0,59.0,56.33,56.0,338.56,2070.46,1834.38,2070.46,4.13,25.27,22.39,25.27,0.0,37.0,23.73,31.0,
NVIDIA GeForce RTX 2080 SUPER,OracleH-Type(Oracle7+),dict3,25672266.0,28495889.0,27048051.0,27012024.5,18.0,29.0,21.25,19.0,54.0,55.0,54.5,54.5,338.56,3278.46,2308.85,3278.46,4.13,40.02,28.18,40.02,0.0,35.0,11.62,11.0,
NVIDIA GeForce RTX 2080 SUPER,OracleT-Type(Oracle12+),dict3,169210.0,177699.0,172342.5,171724.0,85.0,94.0,90.44,93.0,86.0,90.0,87.56,87.0,338.56,6638.46,5816.82,6638.46,4.13,81.04,71.01,81.04,0.0,94.0,78.48,94.0,
NVIDIA GeForce RTX 2080 SUPER,OracleTransportationManagement(SHA256),dict3,3584583.0,3805911.0,3659562.12,3636821.0,83.0,95.0,88.56,84.0,84.0,91.0,88.25,88.0,338.56,4790.46,4005.47,4790.46,4.13,58.48,48.89,58.48,0.0,96.0,70.24,84.0,
NVIDIA GeForce RTX 2080 SUPER,Password Safe v2,dict3,621057.0,626453.0,623034.5,622926.0,91.0,94.0,91.94,92.0,78.0,81.0,79.89,80.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Password Safe v3,dict3,1905387.0,2032862.0,1934265.17,1925041.5,84.0,96.0,92.61,95.0,85.0,90.0,87.22,87.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-MD5,dict3,8888544.0,9641441.0,9163274.29,9140433.0,73.0,94.0,86.71,94.0,80.0,88.0,84.86,85.0,338.56,6134.46,5306.57,6134.46,4.13,74.88,64.78,74.88,0.0,90.0,67.1,77.0,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-SHA1,dict3,4081578.0,4281123.0,4138986.33,4122863.5,83.0,94.0,88.61,89.0,81.0,90.0,87.17,87.0,338.56,6176.46,5415.08,6176.46,4.13,75.4,66.1,75.4,0.0,95.0,75.17,83.0,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-SHA256,dict3,1835818.0,1912288.0,1863724.22,1861717.5,81.0,91.0,85.94,86.5,81.0,88.0,84.94,86.0,338.56,6302.46,5525.03,6302.46,4.13,76.93,67.44,76.93,0.0,92.0,73.13,83.0,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-SHA512,dict3,653930.0,678426.0,662199.0,659733.0,84.0,93.0,86.85,84.0,84.0,91.0,87.85,88.0,338.56,6638.46,5816.82,6638.46,4.13,81.04,71.01,81.04,0.0,93.0,73.35,84.0,
NVIDIA GeForce RTX 2080 SUPER,PDF1.4-1.6(Acrobat5-8),dict3,15704570.0,15762664.0,15739928.29,15742640.0,74.0,75.0,74.86,75.0,73.0,76.0,74.86,75.0,338.56,1698.46,1358.64,1698.46,4.13,20.73,16.59,20.73,0.0,79.0,52.75,74.5,
NVIDIA GeForce RTX 2080 SUPER,PDF1.7Level8(Acrobat10-11),dict3,4896.0,4942.0,4912.27,4909.0,97.0,99.0,98.13,98.0,72.0,79.0,76.53,76.0,338.56,5118.46,4702.86,5118.46,4.13,62.48,57.41,62.48,0.0,99.0,86.3,98.0,
